年月日,平均気温,天気概況（昼）,都市
2022/2/20,3.2,曇一時雨後晴、みぞれを伴う,岡山
2022/2/21,1.8,晴後時々雪一時曇、みぞれを伴う,岡山
2022/2/22,2.3,晴時々雪一時曇,岡山
2022/2/23,2.5,曇時々晴,岡山
2022/2/24,2.3,曇時々晴,岡山
2022/2/25,3.1,晴後一時曇,岡山
2022/2/26,5.3,晴,岡山
2022/2/27,7.8,晴一時雨、みぞれを伴う,岡山
2022/2/28,6.9,晴後一時曇,岡山
2022/3/1,5.3,雨時々曇,岡山
2022/3/2,8.7,晴一時雨後曇,岡山
2022/3/3,7.9,晴後一時曇,岡山
2022/3/4,5.7,曇時々晴,岡山
2022/3/5,8.1,晴一時曇,岡山
2022/3/6,5.7,曇一時雪後晴,岡山
2022/3/7,4.8,曇一時晴,岡山
2022/3/8,6.0,晴一時曇,岡山
2022/3/9,7.8,晴時々曇,岡山
2022/3/10,8.9,晴,岡山
2022/3/11,10.4,晴一時曇,岡山
2022/3/12,15.0,晴,岡山
2022/3/13,15.5,曇,岡山
2022/3/14,16.9,晴一時雨,岡山
2022/3/15,16.1,晴,岡山
2022/3/16,14.5,晴,岡山
2022/3/17,13.3,晴時々曇,岡山
2022/3/18,10.0,大雨,岡山
2022/3/19,9.7,曇後雨時々晴、雷を伴う,岡山
2022/3/20,8.2,曇時々晴,岡山
2022/3/21,10.0,曇時々晴,岡山
2022/3/22,8.1,雨後曇時々晴,岡山
2022/3/23,7.0,曇一時晴後雨,岡山
2022/3/24,9.4,晴時々曇,岡山
2022/3/25,11.9,晴時々曇,岡山
2022/3/26,15.7,雨時々曇,岡山
2022/3/27,14.8,晴時々曇,岡山
2022/3/28,11.8,曇時々晴,岡山
2022/3/29,10.1,曇後一時雨一時晴,岡山
2022/3/30,13.9,曇時々晴,岡山
2022/3/31,13.6,曇時々雨,岡山
2022/4/1,9.5,晴時々曇,岡山
2022/4/2,7.5,曇後時々晴,岡山
2022/4/3,10.3,晴,岡山
2022/4/4,12.5,晴,岡山
2022/4/5,12.0,晴一時曇,岡山
2022/4/6,15.3,晴,岡山
2022/4/7,15.6,晴後一時雨、雷を伴う,岡山
2022/4/8,15.4,晴,岡山
2022/4/9,16.2,晴,岡山
2022/4/10,17.6,晴,岡山
2022/4/11,17.5,曇時々晴,岡山
2022/4/12,19.7,晴,岡山
2022/4/13,20.5,曇時々晴、雷を伴う,岡山
2022/4/14,17.4,雨時々曇,岡山
2022/4/15,15.1,曇時々雨,岡山
2022/4/16,13.3,晴,岡山
2022/4/17,13.2,晴,岡山
2022/4/18,15.4,曇時々晴,岡山
2022/4/19,16.6,晴一時曇,岡山
2022/4/20,17.2,晴,岡山
2022/4/21,15.3,雨時々曇,岡山
2022/4/22,18.6,晴,岡山
2022/4/23,18.8,曇時々晴一時雨,岡山
2022/4/24,17.2,雨後時々曇,岡山
2022/4/25,20.6,曇後晴一時雨,岡山
2022/4/26,20.6,雨時々曇,岡山
2022/4/27,20.7,曇後一時雨,岡山
2022/4/28,18.0,晴一時曇,岡山
2022/4/29,14.8,大雨時々曇,岡山
2022/4/30,14.3,晴一時曇,岡山
2022/5/1,15.1,曇,岡山
2022/5/2,13.8,晴後雨時々曇,岡山
2022/5/3,14.7,晴,岡山
2022/5/4,16.4,晴,岡山
2022/5/5,18.3,晴後一時曇,岡山
2022/5/6,19.4,晴時々曇,岡山
2022/5/7,20.4,曇一時雨後晴,岡山
2022/5/8,18.2,晴,岡山
2022/5/9,15.2,曇,岡山
2022/5/10,16.8,晴時々曇,岡山
2022/5/11,18.9,雨時々曇,岡山
2022/5/12,19.3,雨一時曇,岡山
2022/5/13,19.4,雨,岡山
2022/5/14,20.2,曇後晴,岡山
2022/5/15,16.6,曇,岡山
2022/5/16,17.5,曇後一時晴,岡山
2022/5/17,18.1,曇後一時晴,岡山
2022/5/18,19.3,晴,岡山
2022/5/19,20.2,晴時々曇,岡山
2022/5/20,19.2,曇,岡山
2022/5/21,18.6,曇時々雨,岡山
2022/5/22,21.5,晴,岡山
2022/5/23,22.6,晴後一時曇,岡山
2022/5/24,21.9,晴,岡山
2022/5/25,22.8,曇一時雨後晴,岡山
2022/5/26,21.7,曇後一時雨,岡山
2022/5/27,22.6,晴一時曇,岡山
2022/5/28,23.2,晴後一時曇,岡山
2022/5/29,24.0,晴,岡山
2022/5/30,20.2,雨時々曇,岡山
2022/5/31,22.2,晴時々曇,岡山
2022/6/1,19.9,曇時々晴,岡山
2022/6/2,22.1,晴,岡山
2022/6/3,23.5,晴,岡山
2022/6/4,22.3,晴,岡山
2022/6/5,20.1,雨時々曇,岡山
2022/6/6,0.0,,岡山
2022/6/7,0.0,,岡山
2022/6/8,0.0,,岡山
2022/6/9,0.0,,岡山
2022/6/10,0.0,,岡山
2022/6/11,0.0,,岡山
2022/6/12,0.0,,岡山
2022/6/13,0.0,,岡山
2022/6/14,0.0,,岡山
2022/6/15,0.0,,岡山
2022/6/16,0.0,,岡山
2022/6/17,0.0,,岡山
2022/6/18,0.0,,岡山
2022/6/19,0.0,,岡山
2022/6/20,0.0,,岡山
2022/6/21,0.0,,岡山
2022/6/22,0.0,,岡山
2022/6/23,0.0,,岡山
2022/6/24,0.0,,岡山
2022/6/25,0.0,,岡山
2022/6/26,0.0,,岡山
2022/6/27,0.0,,岡山
2022/6/28,0.0,,岡山
2022/6/29,0.0,,岡山
2022/6/30,0.0,,岡山
