年月日,平均気温,天気概況（昼）,都市
2022/5/20,24.0,大雨後時々曇,那覇
2022/5/21,24.2,曇時々晴,那覇
2022/5/22,24.3,晴,那覇
2022/5/23,22.9,雨時々曇,那覇
2022/5/24,23.7,雨一時曇,那覇
2022/5/25,24.1,曇時々雨,那覇
2022/5/26,23.4,曇時々大雨,那覇
2022/5/27,21.9,大雨時々曇,那覇
2022/5/28,23.7,雨時々曇,那覇
2022/5/29,26.7,曇後晴、霧を伴う,那覇
2022/5/30,27.5,曇一時晴,那覇
2022/5/31,25.4,大雨時々曇、雷を伴う,那覇
2022/6/1,26.9,曇時々晴,那覇
2022/6/2,24.8,雨一時曇,那覇
2022/6/3,25.5,曇時々大雨、雷を伴う,那覇
2022/6/4,24.8,雨一時曇,那覇
2022/6/5,27.5,曇時々晴一時雨,那覇
2022/6/6,0.0,,那覇
2022/6/7,0.0,,那覇
2022/6/8,0.0,,那覇
2022/6/9,0.0,,那覇
2022/6/10,0.0,,那覇
2022/6/11,0.0,,那覇
2022/6/12,0.0,,那覇
2022/6/13,0.0,,那覇
2022/6/14,0.0,,那覇
2022/6/15,0.0,,那覇
2022/6/16,0.0,,那覇
2022/6/17,0.0,,那覇
2022/6/18,0.0,,那覇
2022/6/19,0.0,,那覇
2022/6/20,0.0,,那覇
2022/6/21,0.0,,那覇
2022/6/22,0.0,,那覇
2022/6/23,0.0,,那覇
2022/6/24,0.0,,那覇
2022/6/25,0.0,,那覇
2022/6/26,0.0,,那覇
2022/6/27,0.0,,那覇
2022/6/28,0.0,,那覇
2022/6/29,0.0,,那覇
2022/6/30,0.0,,那覇
