年月日,平均気温,天気概況（昼）,都市
2022/5/12,21.2,雨後時々曇,福岡
2022/5/13,19.1,雨,福岡
2022/5/14,18.5,晴一時曇,福岡
2022/5/15,17.9,曇,福岡
2022/5/16,18.4,薄曇時々晴,福岡
2022/5/17,20.1,晴一時薄曇,福岡
2022/5/18,21.0,快晴,福岡
2022/5/19,20.9,薄曇,福岡
2022/5/20,21.2,曇,福岡
2022/5/21,21.0,晴,福岡
2022/5/22,23.4,快晴,福岡
2022/5/23,22.1,薄曇,福岡
2022/5/24,23.4,晴,福岡
2022/5/25,24.0,晴,福岡
2022/5/26,21.8,曇一時雨,福岡
2022/5/27,23.5,晴,福岡
2022/5/28,24.2,薄曇時々晴,福岡
2022/5/29,23.8,晴後一時雨,福岡
2022/5/30,21.9,曇時々雨,福岡
2022/5/31,22.6,薄曇時々晴,福岡
2022/6/1,22.7,薄曇後一時晴,福岡
2022/6/2,22.9,晴,福岡
2022/6/3,22.6,晴,福岡
2022/6/4,24.9,薄曇一時晴,福岡
2022/6/5,20.7,雨,福岡
2022/6/6,0.0,,福岡
2022/6/7,0.0,,福岡
2022/6/8,0.0,,福岡
2022/6/9,0.0,,福岡
2022/6/10,0.0,,福岡
2022/6/11,0.0,,福岡
2022/6/12,0.0,,福岡
2022/6/13,0.0,,福岡
2022/6/14,0.0,,福岡
2022/6/15,0.0,,福岡
2022/6/16,0.0,,福岡
2022/6/17,0.0,,福岡
2022/6/18,0.0,,福岡
2022/6/19,0.0,,福岡
2022/6/20,0.0,,福岡
2022/6/21,0.0,,福岡
2022/6/22,0.0,,福岡
2022/6/23,0.0,,福岡
2022/6/24,0.0,,福岡
2022/6/25,0.0,,福岡
2022/6/26,0.0,,福岡
2022/6/27,0.0,,福岡
2022/6/28,0.0,,福岡
2022/6/29,0.0,,福岡
2022/6/30,0.0,,福岡
