年月日,平均気温,天気概況（昼）,都市
2022/5/7,18.5,曇後雨時々晴,横浜
2022/5/8,18.3,曇時々晴,横浜
2022/5/9,14.7,曇時々雨,横浜
2022/5/10,16.5,晴時々曇,横浜
2022/5/11,18.7,晴時々曇,横浜
2022/5/12,19.4,雨時々曇,横浜
2022/5/13,18.7,雨,横浜
2022/5/14,21.8,曇時々雨,横浜
2022/5/15,17.6,曇後一時雨,横浜
2022/5/16,15.0,雨後一時曇,横浜
2022/5/17,16.0,雨時々曇,横浜
2022/5/18,18.6,晴時々曇,横浜
2022/5/19,0.0,晴後時々曇,横浜
2022/5/20,20.9,曇一時晴,横浜
2022/5/21,18.7,曇時々雨,横浜
2022/5/22,19.1,晴時々曇,横浜
2022/5/23,19.6,晴時々曇一時雨,横浜
2022/5/24,21.1,晴,横浜
2022/5/25,21.6,晴時々曇,横浜
2022/5/26,21.5,曇時々晴,横浜
2022/5/27,21.6,雨後曇時々晴,横浜
2022/5/28,23.0,晴,横浜
2022/5/29,23.9,晴,横浜
2022/5/30,22.9,晴後一時曇,横浜
2022/5/31,19.6,曇時々雨,横浜
2022/6/1,21.9,曇時々晴,横浜
2022/6/2,22.5,晴,横浜
2022/6/3,21.8,晴後雨時々曇、雷を伴う,横浜
2022/6/4,20.8,晴時々曇,横浜
2022/6/5,22.0,曇時々雨,横浜
2022/6/6,0.0,,横浜
2022/6/7,0.0,,横浜
2022/6/8,0.0,,横浜
2022/6/9,0.0,,横浜
2022/6/10,0.0,,横浜
2022/6/11,0.0,,横浜
2022/6/12,0.0,,横浜
2022/6/13,0.0,,横浜
2022/6/14,0.0,,横浜
2022/6/15,0.0,,横浜
2022/6/16,0.0,,横浜
2022/6/17,0.0,,横浜
2022/6/18,0.0,,横浜
2022/6/19,0.0,,横浜
2022/6/20,0.0,,横浜
2022/6/21,0.0,,横浜
2022/6/22,0.0,,横浜
2022/6/23,0.0,,横浜
2022/6/24,0.0,,横浜
2022/6/25,0.0,,横浜
2022/6/26,0.0,,横浜
2022/6/27,0.0,,横浜
2022/6/28,0.0,,横浜
2022/6/29,0.0,,横浜
2022/6/30,0.0,,横浜
