年月日,平均気温,天気概況（昼）,都市
2022/2/16,3.7,雪時々曇一時みぞれ,佐賀
2022/2/17,1.6,晴時々曇一時雪,佐賀
2022/2/18,4.9,晴時々曇,佐賀
2022/2/19,5.6,雨,佐賀
2022/2/20,3.8,雪時々曇後晴,佐賀
2022/2/21,2.6,晴時々曇,佐賀
2022/2/22,4.1,晴後一時曇,佐賀
2022/2/23,3.4,曇後一時晴,佐賀
2022/2/24,3.3,晴一時曇,佐賀
2022/2/25,5.0,晴,佐賀
2022/2/26,6.3,晴時々曇,佐賀
2022/2/27,9.3,晴,佐賀
2022/2/28,8.9,晴後時々曇,佐賀
2022/3/1,10.6,雨時々曇,佐賀
2022/3/2,8.7,晴,佐賀
2022/3/3,8.3,晴,佐賀
2022/3/4,6.5,曇時々晴後雨,佐賀
2022/3/5,9.6,晴,佐賀
2022/3/6,6.8,晴,佐賀
2022/3/7,7.2,曇一時晴,佐賀
2022/3/8,8.7,晴,佐賀
2022/3/9,9.9,晴,佐賀
2022/3/10,10.6,晴,佐賀
2022/3/11,13.7,晴時々曇,佐賀
2022/3/12,16.9,晴,佐賀
2022/3/13,16.9,曇後一時雨,佐賀
2022/3/14,18.5,曇時々雨一時晴,佐賀
2022/3/15,17.5,晴,佐賀
2022/3/16,16.1,晴,佐賀
2022/3/17,15.9,曇時々晴,佐賀
2022/3/18,12.5,雨後曇一時晴,佐賀
2022/3/19,10.4,雨時々曇,佐賀
2022/3/20,10.3,曇一時晴,佐賀
2022/3/21,11.0,曇時々雨,佐賀
2022/3/22,11.1,雨時々晴後曇,佐賀
2022/3/23,8.8,雨時々曇,佐賀
2022/3/24,9.9,曇一時雨後晴、霧を伴う,佐賀
2022/3/25,14.2,晴後時々曇,佐賀
2022/3/26,15.7,大雨後曇,佐賀
2022/3/27,16.1,曇後晴,佐賀
2022/3/28,13.2,曇,佐賀
2022/3/29,14.3,曇時々晴,佐賀
2022/3/30,17.6,曇後一時雨,佐賀
2022/3/31,15.5,雨後時々曇一時晴,佐賀
2022/4/1,12.1,晴後時々曇,佐賀
2022/4/2,10.4,晴時々曇,佐賀
2022/4/3,11.0,晴,佐賀
2022/4/4,11.9,晴,佐賀
2022/4/5,12.9,晴時々曇,佐賀
2022/4/6,15.4,晴一時曇,佐賀
2022/4/7,15.0,晴一時曇,佐賀
2022/4/8,16.2,晴,佐賀
2022/4/9,16.9,晴,佐賀
2022/4/10,18.2,晴時々曇,佐賀
2022/4/11,17.5,曇時々雨一時晴,佐賀
2022/4/12,20.6,曇一時雨後晴,佐賀
2022/4/13,19.3,曇時々晴,佐賀
2022/4/14,16.6,大雨後時々曇、雷を伴う,佐賀
2022/4/15,14.9,曇時々晴一時雨,佐賀
2022/4/16,13.5,晴一時曇,佐賀
2022/4/17,15.2,晴,佐賀
2022/4/18,15.7,曇,佐賀
2022/4/19,17.3,晴一時曇,佐賀
2022/4/20,0.0,晴,佐賀
2022/4/21,15.2,雨時々曇,佐賀
2022/4/22,17.6,晴,佐賀
2022/4/23,17.3,雨一時曇,佐賀
2022/4/24,19.8,曇一時雨,佐賀
2022/4/25,21.2,曇時々晴,佐賀
2022/4/26,21.9,大雨、雷を伴う,佐賀
2022/4/27,21.2,曇後時々晴,佐賀
2022/4/28,20.8,晴一時曇,佐賀
2022/4/29,16.2,大雨時々曇、大風を伴う,佐賀
2022/4/30,15.8,曇後晴,佐賀
2022/5/1,16.3,曇時々晴,佐賀
2022/5/2,16.6,晴時々曇,佐賀
2022/5/3,17.1,晴,佐賀
2022/5/4,18.0,晴,佐賀
2022/5/5,20.5,晴後時々曇,佐賀
2022/5/6,19.7,雨時々曇一時晴,佐賀
2022/5/7,21.8,晴時々曇,佐賀
2022/5/8,21.2,晴,佐賀
2022/5/9,19.7,曇時々雨一時晴,佐賀
2022/5/10,21.1,曇一時晴後一時雨,佐賀
2022/5/11,21.4,雨時々曇,佐賀
2022/5/12,21.1,雨時々曇,佐賀
2022/5/13,20.0,雨,佐賀
2022/5/14,19.7,晴一時曇,佐賀
2022/5/15,17.0,曇一時雨,佐賀
2022/5/16,18.3,曇後一時晴,佐賀
2022/5/17,19.7,晴時々曇,佐賀
2022/5/18,21.1,晴,佐賀
2022/5/19,20.7,曇,佐賀
2022/5/20,20.1,曇時々雨,佐賀
2022/5/21,22.0,晴一時曇,佐賀
2022/5/22,22.6,晴,佐賀
2022/5/23,22.2,曇後一時晴,佐賀
2022/5/24,24.6,晴,佐賀
2022/5/25,25.0,晴,佐賀
2022/5/26,21.7,曇時々雨,佐賀
2022/5/27,22.7,晴,佐賀
2022/5/28,23.0,晴時々曇,佐賀
2022/5/29,23.7,曇時々晴一時雨,佐賀
2022/5/30,20.6,曇時々雨,佐賀
2022/5/31,23.6,晴時々曇,佐賀
2022/6/1,22.1,曇後一時晴,佐賀
2022/6/2,23.3,晴,佐賀
2022/6/3,24.2,晴,佐賀
2022/6/4,25.7,晴後時々曇,佐賀
2022/6/5,20.3,大雨一時曇,佐賀
2022/6/6,0.0,,佐賀
2022/6/7,0.0,,佐賀
2022/6/8,0.0,,佐賀
2022/6/9,0.0,,佐賀
2022/6/10,0.0,,佐賀
2022/6/11,0.0,,佐賀
2022/6/12,0.0,,佐賀
2022/6/13,0.0,,佐賀
2022/6/14,0.0,,佐賀
2022/6/15,0.0,,佐賀
2022/6/16,0.0,,佐賀
2022/6/17,0.0,,佐賀
2022/6/18,0.0,,佐賀
2022/6/19,0.0,,佐賀
2022/6/20,0.0,,佐賀
2022/6/21,0.0,,佐賀
2022/6/22,0.0,,佐賀
2022/6/23,0.0,,佐賀
2022/6/24,0.0,,佐賀
2022/6/25,0.0,,佐賀
2022/6/26,0.0,,佐賀
2022/6/27,0.0,,佐賀
2022/6/28,0.0,,佐賀
2022/6/29,0.0,,佐賀
2022/6/30,0.0,,佐賀
