年月日,平均気温,天気概況（昼）,都市
2022/3/15,16.5,晴時々雨一時曇、雷を伴う,甲府
2022/3/16,14.0,晴,甲府
2022/3/17,14.2,晴後曇一時雨,甲府
2022/3/18,9.9,雨時々曇,甲府
2022/3/19,11.2,晴後雨時々曇、雷を伴う,甲府
2022/3/20,9.5,晴後曇一時雨,甲府
2022/3/21,9.9,晴時々曇,甲府
2022/3/22,5.8,雨,甲府
2022/3/23,5.9,曇時々晴,甲府
2022/3/24,9.7,晴後一時曇,甲府
2022/3/25,10.8,晴一時曇,甲府
2022/3/26,13.9,雨時々曇,甲府
2022/3/27,17.6,晴時々曇,甲府
2022/3/28,14.6,曇時々晴,甲府
2022/3/29,11.8,曇,甲府
2022/3/30,15.0,晴時々曇,甲府
2022/3/31,16.1,曇時々晴,甲府
2022/4/1,8.1,曇後晴,甲府
2022/4/2,7.6,晴時々曇,甲府
2022/4/3,6.5,雨,甲府
2022/4/4,6.9,雨後時々曇,甲府
2022/4/5,12.7,晴、霧を伴う,甲府
2022/4/6,15.3,晴時々曇,甲府
2022/4/7,14.6,晴時々曇,甲府
2022/4/8,16.8,晴,甲府
2022/4/9,16.0,晴,甲府
2022/4/10,18.4,晴,甲府
2022/4/11,18.4,曇時々晴,甲府
2022/4/12,20.4,晴,甲府
2022/4/13,20.7,晴一時曇,甲府
2022/4/14,18.1,曇時々雨,甲府
2022/4/15,16.0,雨時々曇,甲府
2022/4/16,15.0,雨時々曇後晴,甲府
2022/4/17,11.3,曇後時々雨,甲府
2022/4/18,12.7,雨,甲府
2022/4/19,15.0,晴後時々曇、雷を伴う,甲府
2022/4/20,16.2,晴一時曇後一時雨,甲府
2022/4/21,15.0,曇後一時雨,甲府
2022/4/22,18.5,晴,甲府
2022/4/23,21.7,晴後曇,甲府
2022/4/24,17.9,雨時々曇,甲府
2022/4/25,20.3,晴一時曇,甲府
2022/4/26,19.4,曇後雨,甲府
2022/4/27,21.9,曇一時晴,甲府
2022/4/28,17.4,曇,甲府
2022/4/29,14.3,大雨時々曇,甲府
2022/4/30,14.9,晴後一時曇,甲府
2022/5/1,12.9,雨時々曇,甲府
2022/5/2,14.3,晴時々曇一時雨、雷を伴う,甲府
2022/5/3,14.1,晴,甲府
2022/5/4,16.4,晴,甲府
2022/5/5,19.0,晴後一時曇,甲府
2022/5/6,18.7,曇時々晴,甲府
2022/5/7,19.9,晴,甲府
2022/5/8,19.7,曇時々晴,甲府
2022/5/9,14.2,雨時々曇,甲府
2022/5/10,16.3,晴時々曇,甲府
2022/5/11,17.8,曇時々晴,甲府
2022/5/12,18.0,曇一時晴後雨,甲府
2022/5/13,18.1,雨時々曇,甲府
2022/5/14,21.0,雨後曇時々晴,甲府
2022/5/15,17.9,曇後一時雨,甲府
2022/5/16,16.6,曇一時雨,甲府
2022/5/17,16.2,曇,甲府
2022/5/18,18.9,晴一時曇,甲府
2022/5/19,19.5,晴後曇,甲府
2022/5/20,19.7,曇後一時雨、雷を伴う,甲府
2022/5/21,17.2,雨時々曇,甲府
2022/5/22,20.1,晴時々曇,甲府
2022/5/23,21.6,晴,甲府
2022/5/24,21.7,晴一時曇,甲府
2022/5/25,21.8,曇時々晴、雷を伴う,甲府
2022/5/26,20.3,曇時々晴一時雨,甲府
2022/5/27,20.9,雨時々曇後晴,甲府
2022/5/28,23.2,晴,甲府
2022/5/29,23.5,晴,甲府
2022/5/30,23.9,晴時々曇,甲府
2022/5/31,20.0,曇一時雨後一時晴,甲府
2022/6/1,21.1,晴時々曇,甲府
2022/6/2,21.9,晴,甲府
2022/6/3,22.6,曇時々晴,甲府
2022/6/4,21.2,晴一時曇,甲府
2022/6/5,21.9,曇時々晴,甲府
2022/6/6,0.0,,甲府
2022/6/7,0.0,,甲府
2022/6/8,0.0,,甲府
2022/6/9,0.0,,甲府
2022/6/10,0.0,,甲府
2022/6/11,0.0,,甲府
2022/6/12,0.0,,甲府
2022/6/13,0.0,,甲府
2022/6/14,0.0,,甲府
2022/6/15,0.0,,甲府
2022/6/16,0.0,,甲府
2022/6/17,0.0,,甲府
2022/6/18,0.0,,甲府
2022/6/19,0.0,,甲府
2022/6/20,0.0,,甲府
2022/6/21,0.0,,甲府
2022/6/22,0.0,,甲府
2022/6/23,0.0,,甲府
2022/6/24,0.0,,甲府
2022/6/25,0.0,,甲府
2022/6/26,0.0,,甲府
2022/6/27,0.0,,甲府
2022/6/28,0.0,,甲府
2022/6/29,0.0,,甲府
2022/6/30,0.0,,甲府
