年月日,平均気温,天気概況（昼）,都市
2022/4/15,4.3,曇一時雨後一時晴,室蘭
2022/4/16,7.0,晴,室蘭
2022/4/17,8.7,曇時々晴後雨,室蘭
2022/4/18,9.0,曇時々晴,室蘭
2022/4/19,8.0,晴,室蘭
2022/4/20,9.7,晴,室蘭
2022/4/21,11.7,晴,室蘭
2022/4/22,10.8,曇時々雨一時晴,室蘭
2022/4/23,10.1,晴一時曇,室蘭
2022/4/24,8.4,晴,室蘭
2022/4/25,11.6,晴時々曇,室蘭
2022/4/26,9.6,曇一時晴,室蘭
2022/4/27,9.5,曇一時雨後時々晴、大風を伴う,室蘭
2022/4/28,9.9,晴時々曇,室蘭
2022/4/29,8.3,曇,室蘭
2022/4/30,9.6,晴,室蘭
2022/5/1,7.1,雨時々曇,室蘭
2022/5/2,7.6,晴時々雨一時曇,室蘭
2022/5/3,8.6,曇時々晴一時雨,室蘭
2022/5/4,9.4,曇時々雨後晴,室蘭
2022/5/5,8.1,晴後一時雨,室蘭
2022/5/6,10.9,晴,室蘭
2022/5/7,9.9,曇後時々雨,室蘭
2022/5/8,9.7,晴後一時雨一時曇,室蘭
2022/5/9,11.1,晴,室蘭
2022/5/10,14.5,晴,室蘭
2022/5/11,12.7,晴,室蘭
2022/5/12,13.1,晴時々曇、霧を伴う,室蘭
2022/5/13,11.8,曇時々雨,室蘭
2022/5/14,11.2,曇後雨時々晴,室蘭
2022/5/15,11.4,晴時々曇,室蘭
2022/5/16,11.9,晴,室蘭
2022/5/17,12.5,晴,室蘭
2022/5/18,13.4,晴,室蘭
2022/5/19,10.9,曇時々晴後雨,室蘭
2022/5/20,13.4,曇一時雨後一時晴,室蘭
2022/5/21,13.7,曇時々晴,室蘭
2022/5/22,13.0,雨一時晴後曇、雷を伴う,室蘭
2022/5/23,14.3,曇後時々雨、霧を伴う,室蘭
2022/5/24,15.1,晴後一時曇,室蘭
2022/5/25,15.8,晴,室蘭
2022/5/26,13.7,曇時々晴,室蘭
2022/5/27,13.3,雨時々曇、霧を伴う,室蘭
2022/5/28,14.3,晴時々曇一時雨,室蘭
2022/5/29,14.2,晴時々曇,室蘭
2022/5/30,12.5,晴,室蘭
2022/5/31,9.4,雨時々曇,室蘭
2022/6/1,13.5,晴時々曇,室蘭
2022/6/2,12.4,曇,室蘭
2022/6/3,13.0,曇後晴一時雨、雷を伴う,室蘭
2022/6/4,13.3,晴,室蘭
2022/6/5,11.4,晴一時曇,室蘭
2022/6/6,0.0,,室蘭
2022/6/7,0.0,,室蘭
2022/6/8,0.0,,室蘭
2022/6/9,0.0,,室蘭
2022/6/10,0.0,,室蘭
2022/6/11,0.0,,室蘭
2022/6/12,0.0,,室蘭
2022/6/13,0.0,,室蘭
2022/6/14,0.0,,室蘭
2022/6/15,0.0,,室蘭
2022/6/16,0.0,,室蘭
2022/6/17,0.0,,室蘭
2022/6/18,0.0,,室蘭
2022/6/19,0.0,,室蘭
2022/6/20,0.0,,室蘭
2022/6/21,0.0,,室蘭
2022/6/22,0.0,,室蘭
2022/6/23,0.0,,室蘭
2022/6/24,0.0,,室蘭
2022/6/25,0.0,,室蘭
2022/6/26,0.0,,室蘭
2022/6/27,0.0,,室蘭
2022/6/28,0.0,,室蘭
2022/6/29,0.0,,室蘭
2022/6/30,0.0,,室蘭
