年月日,平均気温,天気概況（昼）,都市
2022/4/7,15.7,晴一時雨,下関
2022/4/8,15.7,晴,下関
2022/4/9,16.7,晴,下関
2022/4/10,17.9,晴後一時曇,下関
2022/4/11,16.7,曇一時晴後時々雨,下関
2022/4/12,18.8,曇時々雨後晴,下関
2022/4/13,17.6,曇時々晴,下関
2022/4/14,15.5,雨,下関
2022/4/15,13.8,曇時々雨,下関
2022/4/16,13.6,晴,下関
2022/4/17,14.5,晴一時曇,下関
2022/4/18,15.4,曇,下関
2022/4/19,16.8,晴一時曇,下関
2022/4/20,17.6,晴,下関
2022/4/21,15.1,雨一時曇,下関
2022/4/22,17.6,晴,下関
2022/4/23,17.2,曇時々雨,下関
2022/4/24,18.0,雨後曇時々晴,下関
2022/4/25,18.0,曇後時々晴,下関
2022/4/26,21.0,大雨、雷を伴う,下関
2022/4/27,19.0,曇時々雨一時霧後晴,下関
2022/4/28,19.1,晴時々曇,下関
2022/4/29,15.5,大雨後時々曇,下関
2022/4/30,14.8,晴,下関
2022/5/1,15.7,曇一時雨後晴,下関
2022/5/2,15.6,晴時々曇,下関
2022/5/3,14.8,晴,下関
2022/5/4,17.1,晴,下関
2022/5/5,19.0,晴,下関
2022/5/6,19.4,曇一時晴後時々雨,下関
2022/5/7,20.6,晴時々曇,下関
2022/5/8,19.6,晴,下関
2022/5/9,18.9,曇時々晴,下関
2022/5/10,18.3,曇時々晴,下関
2022/5/11,18.6,曇時々雨,下関
2022/5/12,18.8,雨時々曇,下関
2022/5/13,19.0,雨,下関
2022/5/14,17.8,曇後時々晴,下関
2022/5/15,17.8,曇後一時晴,下関
2022/5/16,17.9,曇時々晴,下関
2022/5/17,19.3,晴一時曇,下関
2022/5/18,20.0,晴,下関
2022/5/19,19.9,曇時々晴,下関
2022/5/20,19.4,曇時々雨,下関
2022/5/21,20.4,晴,下関
2022/5/22,21.6,晴,下関
2022/5/23,21.6,曇後一時晴,下関
2022/5/24,22.6,晴,下関
2022/5/25,22.6,晴一時曇,下関
2022/5/26,21.4,曇一時雨,下関
2022/5/27,23.3,晴,下関
2022/5/28,23.6,曇時々晴,下関
2022/5/29,23.8,晴,下関
2022/5/30,19.5,雨時々曇,下関
2022/5/31,21.5,晴一時雨,下関
2022/6/1,21.1,曇後時々晴,下関
2022/6/2,22.2,晴,下関
2022/6/3,21.8,晴,下関
2022/6/4,23.0,晴後時々曇,下関
2022/6/5,19.4,大雨,下関
2022/6/6,0.0,,下関
2022/6/7,0.0,,下関
2022/6/8,0.0,,下関
2022/6/9,0.0,,下関
2022/6/10,0.0,,下関
2022/6/11,0.0,,下関
2022/6/12,0.0,,下関
2022/6/13,0.0,,下関
2022/6/14,0.0,,下関
2022/6/15,0.0,,下関
2022/6/16,0.0,,下関
2022/6/17,0.0,,下関
2022/6/18,0.0,,下関
2022/6/19,0.0,,下関
2022/6/20,0.0,,下関
2022/6/21,0.0,,下関
2022/6/22,0.0,,下関
2022/6/23,0.0,,下関
2022/6/24,0.0,,下関
2022/6/25,0.0,,下関
2022/6/26,0.0,,下関
2022/6/27,0.0,,下関
2022/6/28,0.0,,下関
2022/6/29,0.0,,下関
2022/6/30,0.0,,下関
