年月日,平均気温,天気概況（昼）,都市
2022/2/19,5.6,雨時々曇,神戸
2022/2/20,5.4,晴後曇一時雨、みぞれを伴う,神戸
2022/2/21,3.2,晴後曇一時雪,神戸
2022/2/22,3.9,晴後時々曇、みぞれを伴う,神戸
2022/2/23,3.2,曇時々晴、みぞれを伴う,神戸
2022/2/24,4.1,晴後時々曇,神戸
2022/2/25,5.4,晴,神戸
2022/2/26,7.4,晴,神戸
2022/2/27,9.6,晴一時雨,神戸
2022/2/28,8.4,晴,神戸
2022/3/1,8.4,雨時々曇,神戸
2022/3/2,9.8,雨後曇一時晴,神戸
2022/3/3,9.1,晴後一時曇,神戸
2022/3/4,8.2,曇時々晴,神戸
2022/3/5,10.6,晴,神戸
2022/3/6,6.4,晴後雨時々曇,神戸
2022/3/7,6.1,曇,神戸
2022/3/8,6.9,晴,神戸
2022/3/9,8.0,曇後時々晴,神戸
2022/3/10,9.8,晴,神戸
2022/3/11,11.9,晴時々曇,神戸
2022/3/12,14.7,晴,神戸
2022/3/13,16.1,曇後一時晴,神戸
2022/3/14,16.8,晴時々曇,神戸
2022/3/15,16.9,晴一時曇,神戸
2022/3/16,14.7,晴,神戸
2022/3/17,14.4,曇時々晴,神戸
2022/3/18,12.0,雨、大風を伴う,神戸
2022/3/19,10.1,曇後時々雨,神戸
2022/3/20,9.3,晴後曇一時雨,神戸
2022/3/21,10.3,曇時々晴,神戸
2022/3/22,7.8,雨後時々曇一時晴,神戸
2022/3/23,8.9,曇後一時雨,神戸
2022/3/24,10.9,晴,神戸
2022/3/25,13.4,晴時々曇,神戸
2022/3/26,15.8,雨時々曇,神戸
2022/3/27,15.2,曇一時雨後晴,神戸
2022/3/28,12.3,曇時々晴,神戸
2022/3/29,11.5,曇,神戸
2022/3/30,15.3,晴後一時曇,神戸
2022/3/31,14.3,雨時々曇,神戸
2022/4/1,9.3,晴一時曇,神戸
2022/4/2,9.2,曇後一時晴,神戸
2022/4/3,11.7,雨時々曇,神戸
2022/4/4,12.6,晴,神戸
2022/4/5,12.6,晴,神戸
2022/4/6,15.5,晴時々曇,神戸
2022/4/7,16.0,晴,神戸
2022/4/8,15.7,晴,神戸
2022/4/9,16.6,晴,神戸
2022/4/10,18.3,晴,神戸
2022/4/11,18.5,曇時々晴,神戸
2022/4/12,19.6,晴時々曇,神戸
2022/4/13,20.5,曇時々晴,神戸
2022/4/14,19.7,曇時々雨,神戸
2022/4/15,17.0,曇時々雨,神戸
2022/4/16,13.0,曇一時雨後晴,神戸
2022/4/17,14.7,晴,神戸
2022/4/18,17.9,曇時々晴一時雨,神戸
2022/4/19,17.3,晴,神戸
2022/4/20,18.1,晴,神戸
2022/4/21,17.6,雨時々曇,神戸
2022/4/22,18.2,晴時々曇,神戸
2022/4/23,19.3,曇時々晴,神戸
2022/4/24,18.3,雨時々曇,神戸
2022/4/25,20.5,晴時々曇,神戸
2022/4/26,20.8,曇時々雨,神戸
2022/4/27,20.0,曇時々雨,神戸
2022/4/28,19.2,曇後晴,神戸
2022/4/29,16.1,雨時々曇、大風を伴う,神戸
2022/4/30,15.0,晴一時曇,神戸
2022/5/1,14.5,雨時々曇,神戸
2022/5/2,14.0,晴後時々曇,神戸
2022/5/3,14.7,晴,神戸
2022/5/4,17.4,晴,神戸
2022/5/5,19.1,晴後一時曇,神戸
2022/5/6,20.1,曇時々晴,神戸
2022/5/7,21.1,晴,神戸
2022/5/8,18.1,晴,神戸
2022/5/9,15.7,曇後時々雨,神戸
2022/5/10,18.2,曇時々晴,神戸
2022/5/11,20.2,雨後曇時々晴,神戸
2022/5/12,19.9,雨時々曇,神戸
2022/5/13,20.5,雨一時曇,神戸
2022/5/14,19.9,曇一時雨後時々晴,神戸
2022/5/15,17.4,曇後一時雨,神戸
2022/5/16,18.2,曇,神戸
2022/5/17,18.2,曇,神戸
2022/5/18,20.2,晴一時曇,神戸
2022/5/19,21.0,晴後時々曇,神戸
2022/5/20,21.5,曇,神戸
2022/5/21,19.9,曇一時雨,神戸
2022/5/22,20.8,晴一時雨,神戸
2022/5/23,22.2,晴後一時曇,神戸
2022/5/24,22.3,晴,神戸
2022/5/25,23.3,晴,神戸
2022/5/26,22.5,晴後曇一時雨,神戸
2022/5/27,21.9,曇一時雨後晴,神戸
2022/5/28,23.6,晴一時雨,神戸
2022/5/29,24.1,晴,神戸
2022/5/30,22.0,曇時々晴後雨,神戸
2022/5/31,20.5,雨時々曇後晴,神戸
2022/6/1,21.0,曇時々晴,神戸
2022/6/2,22.6,晴,神戸
2022/6/3,23.4,晴後一時雨,神戸
2022/6/4,22.7,晴一時曇,神戸
2022/6/5,21.6,曇後一時雨,神戸
2022/6/6,0.0,,神戸
2022/6/7,0.0,,神戸
2022/6/8,0.0,,神戸
2022/6/9,0.0,,神戸
2022/6/10,0.0,,神戸
2022/6/11,0.0,,神戸
2022/6/12,0.0,,神戸
2022/6/13,0.0,,神戸
2022/6/14,0.0,,神戸
2022/6/15,0.0,,神戸
2022/6/16,0.0,,神戸
2022/6/17,0.0,,神戸
2022/6/18,0.0,,神戸
2022/6/19,0.0,,神戸
2022/6/20,0.0,,神戸
2022/6/21,0.0,,神戸
2022/6/22,0.0,,神戸
2022/6/23,0.0,,神戸
2022/6/24,0.0,,神戸
2022/6/25,0.0,,神戸
2022/6/26,0.0,,神戸
2022/6/27,0.0,,神戸
2022/6/28,0.0,,神戸
2022/6/29,0.0,,神戸
2022/6/30,0.0,,神戸
