年月日,平均気温,天気概況（昼）,都市
2022/4/8,4.8,晴時々曇一時雨,函館
2022/4/9,10.4,晴後一時曇,函館
2022/4/10,10.2,曇時々晴一時雨,函館
2022/4/11,14.2,晴,函館
2022/4/12,14.6,晴,函館
2022/4/13,9.5,曇時々雨,函館
2022/4/14,4.9,曇後一時雨,函館
2022/4/15,4.9,曇後一時晴,函館
2022/4/16,7.8,晴,函館
2022/4/17,8.8,曇後時々雨,函館
2022/4/18,10.7,曇時々晴,函館
2022/4/19,8.7,晴,函館
2022/4/20,10.5,晴,函館
2022/4/21,14.6,晴,函館
2022/4/22,13.6,曇一時雨,函館
2022/4/23,10.8,晴時々曇,函館
2022/4/24,11.9,晴,函館
2022/4/25,14.0,晴時々曇,函館
2022/4/26,12.5,曇,函館
2022/4/27,11.1,晴時々曇一時雨,函館
2022/4/28,0.0,晴時々曇,函館
2022/4/29,9.0,曇一時晴,函館
2022/4/30,10.1,晴,函館
2022/5/1,9.1,雨時々曇,函館
2022/5/2,7.5,雨時々曇一時晴,函館
2022/5/3,9.5,雨時々晴後曇,函館
2022/5/4,12.1,雨時々曇後晴,函館
2022/5/5,11.7,晴,函館
2022/5/6,15.7,晴,函館
2022/5/7,14.5,晴後曇時々雨,函館
2022/5/8,10.8,晴後時々曇,函館
2022/5/9,11.6,晴一時曇,函館
2022/5/10,12.9,晴,函館
2022/5/11,15.1,晴,函館
2022/5/12,14.7,曇一時雨後晴,函館
2022/5/13,14.9,曇時々雨,函館
2022/5/14,12.9,曇時々雨一時晴,函館
2022/5/15,11.8,晴時々雨一時曇,函館
2022/5/16,12.8,晴,函館
2022/5/17,13.7,晴,函館
2022/5/18,14.4,晴,函館
2022/5/19,13.9,雨時々晴,函館
2022/5/20,14.5,曇一時雨後一時晴、霧を伴う,函館
2022/5/21,16.2,晴後時々曇,函館
2022/5/22,15.4,曇後時々雨,函館
2022/5/23,15.0,曇一時雨後晴,函館
2022/5/24,15.3,晴後一時曇,函館
2022/5/25,18.6,晴,函館
2022/5/26,15.3,晴時々曇,函館
2022/5/27,15.2,雨一時曇,函館
2022/5/28,15.2,曇時々雨一時晴,函館
2022/5/29,16.1,晴時々曇,函館
2022/5/30,14.0,晴,函館
2022/5/31,10.6,雨,函館
2022/6/1,14.3,雨時々曇後晴,函館
2022/6/2,14.9,曇時々雨,函館
2022/6/3,13.8,曇後雨時々晴、雷を伴う,函館
2022/6/4,13.5,曇時々雨,函館
2022/6/5,12.4,晴時々曇,函館
2022/6/6,0.0,,函館
2022/6/7,0.0,,函館
2022/6/8,0.0,,函館
2022/6/9,0.0,,函館
2022/6/10,0.0,,函館
2022/6/11,0.0,,函館
2022/6/12,0.0,,函館
2022/6/13,0.0,,函館
2022/6/14,0.0,,函館
2022/6/15,0.0,,函館
2022/6/16,0.0,,函館
2022/6/17,0.0,,函館
2022/6/18,0.0,,函館
2022/6/19,0.0,,函館
2022/6/20,0.0,,函館
2022/6/21,0.0,,函館
2022/6/22,0.0,,函館
2022/6/23,0.0,,函館
2022/6/24,0.0,,函館
2022/6/25,0.0,,函館
2022/6/26,0.0,,函館
2022/6/27,0.0,,函館
2022/6/28,0.0,,函館
2022/6/29,0.0,,函館
2022/6/30,0.0,,函館
