年月日,平均気温,天気概況（昼）,都市
2022/2/17,0.0,大雪時々曇,岐阜
2022/2/18,2.5,晴一時曇,岐阜
2022/2/19,4.0,曇時々晴後雨,岐阜
2022/2/20,4.4,曇後晴一時雪、みぞれを伴う,岐阜
2022/2/21,1.8,曇後晴一時雪、みぞれを伴う,岐阜
2022/2/22,1.7,曇後雪時々みぞれ一時雨,岐阜
2022/2/23,2.3,曇一時雪後晴、みぞれを伴う,岐阜
2022/2/24,2.4,晴,岐阜
2022/2/25,4.2,晴時々曇,岐阜
2022/2/26,7.2,晴,岐阜
2022/2/27,6.7,曇一時雪後晴、みぞれを伴う,岐阜
2022/2/28,8.5,晴一時曇,岐阜
2022/3/1,5.9,雨時々曇,岐阜
2022/3/2,7.8,曇時々晴,岐阜
2022/3/3,7.7,晴時々曇,岐阜
2022/3/4,8.0,晴後時々曇,岐阜
2022/3/5,7.9,晴後雨時々曇,岐阜
2022/3/6,4.3,みぞれ時々雨一時曇,岐阜
2022/3/7,5.3,曇時々晴,岐阜
2022/3/8,6.4,晴,岐阜
2022/3/9,7.7,曇時々晴,岐阜
2022/3/10,9.2,晴時々曇,岐阜
2022/3/11,11.0,晴,岐阜
2022/3/12,14.1,晴,岐阜
2022/3/13,15.7,曇一時晴,岐阜
2022/3/14,16.4,晴,岐阜
2022/3/15,14.1,晴時々曇,岐阜
2022/3/16,13.8,晴,岐阜
2022/3/17,12.8,曇時々晴,岐阜
2022/3/18,10.8,雨時々曇,岐阜
2022/3/19,10.6,曇時々晴,岐阜
2022/3/20,8.9,晴後時々曇,岐阜
2022/3/21,9.8,晴時々曇,岐阜
2022/3/22,7.6,雨後曇時々晴,岐阜
2022/3/23,7.5,曇,岐阜
2022/3/24,10.7,晴,岐阜
2022/3/25,12.0,晴時々曇,岐阜
2022/3/26,14.6,大雨時々曇、雷を伴う,岐阜
2022/3/27,15.5,晴時々曇,岐阜
2022/3/28,11.7,曇時々晴,岐阜
2022/3/29,12.4,曇,岐阜
2022/3/30,16.5,曇時々晴,岐阜
2022/3/31,14.6,曇時々雨一時晴,岐阜
2022/4/1,10.1,晴時々曇,岐阜
2022/4/2,9.6,曇,岐阜
2022/4/3,10.8,雨時々曇,岐阜
2022/4/4,13.7,晴、雷を伴う,岐阜
2022/4/5,14.8,晴,岐阜
2022/4/6,16.8,晴,岐阜
2022/4/7,16.3,晴,岐阜
2022/4/8,16.2,晴,岐阜
2022/4/9,17.1,晴,岐阜
2022/4/10,19.8,晴,岐阜
2022/4/11,19.6,曇時々晴,岐阜
2022/4/12,20.9,晴,岐阜
2022/4/13,22.0,曇後時々晴,岐阜
2022/4/14,18.7,雨時々曇、雷を伴う,岐阜
2022/4/15,16.5,曇時々雨,岐阜
2022/4/16,15.2,晴,岐阜
2022/4/17,13.0,曇一時晴,岐阜
2022/4/18,14.1,雨時々曇,岐阜
2022/4/19,16.5,晴,岐阜
2022/4/20,17.1,晴,岐阜
2022/4/21,16.4,曇後雨,岐阜
2022/4/22,19.8,晴一時曇,岐阜
2022/4/23,19.3,曇時々晴,岐阜
2022/4/24,16.9,雨時々曇,岐阜
2022/4/25,21.1,晴,岐阜
2022/4/26,20.9,曇後時々雨,岐阜
2022/4/27,20.3,曇一時雨,岐阜
2022/4/28,18.2,晴時々曇,岐阜
2022/4/29,15.9,大雨時々曇,岐阜
2022/4/30,15.5,晴後一時曇,岐阜
2022/5/1,13.9,雨時々曇,岐阜
2022/5/2,13.7,晴後時々曇,岐阜
2022/5/3,15.0,晴,岐阜
2022/5/4,17.8,晴,岐阜
2022/5/5,20.2,晴,岐阜
2022/5/6,19.7,曇後時々晴,岐阜
2022/5/7,21.8,晴時々曇,岐阜
2022/5/8,18.5,晴,岐阜
2022/5/9,14.6,曇後一時雨,岐阜
2022/5/10,16.9,晴時々曇,岐阜
2022/5/11,19.7,曇一時雨後晴,岐阜
2022/5/12,19.1,雨時々曇,岐阜
2022/5/13,19.6,雨時々曇,岐阜
2022/5/14,20.5,曇一時雨後晴,岐阜
2022/5/15,17.0,曇後一時雨,岐阜
2022/5/16,17.7,曇,岐阜
2022/5/17,17.7,曇,岐阜
2022/5/18,20.2,晴一時曇,岐阜
2022/5/19,21.7,晴後時々曇,岐阜
2022/5/20,21.2,曇,岐阜
2022/5/21,18.3,雨時々曇,岐阜
2022/5/22,21.9,晴一時雨,岐阜
2022/5/23,22.3,晴,岐阜
2022/5/24,0.0,×,岐阜
2022/5/25,23.2,晴時々曇,岐阜
2022/5/26,19.9,雨時々曇,岐阜
2022/5/27,22.4,曇一時雨後晴,岐阜
2022/5/28,22.4,晴,岐阜
2022/5/29,24.8,晴,岐阜
2022/5/30,24.0,晴後雨時々曇,岐阜
2022/5/31,20.5,雨時々曇後晴,岐阜
2022/6/1,21.5,曇時々晴,岐阜
2022/6/2,23.6,晴,岐阜
2022/6/3,24.5,晴,岐阜
2022/6/4,22.7,晴一時曇,岐阜
2022/6/5,23.2,曇一時晴,岐阜
2022/6/6,0.0,,岐阜
2022/6/7,0.0,,岐阜
2022/6/8,0.0,,岐阜
2022/6/9,0.0,,岐阜
2022/6/10,0.0,,岐阜
2022/6/11,0.0,,岐阜
2022/6/12,0.0,,岐阜
2022/6/13,0.0,,岐阜
2022/6/14,0.0,,岐阜
2022/6/15,0.0,,岐阜
2022/6/16,0.0,,岐阜
2022/6/17,0.0,,岐阜
2022/6/18,0.0,,岐阜
2022/6/19,0.0,,岐阜
2022/6/20,0.0,,岐阜
2022/6/21,0.0,,岐阜
2022/6/22,0.0,,岐阜
2022/6/23,0.0,,岐阜
2022/6/24,0.0,,岐阜
2022/6/25,0.0,,岐阜
2022/6/26,0.0,,岐阜
2022/6/27,0.0,,岐阜
2022/6/28,0.0,,岐阜
2022/6/29,0.0,,岐阜
2022/6/30,0.0,,岐阜
