年月日,平均気温,天気概況（昼）,都市
2022/3/24,9.2,晴後時々雨一時曇,熊谷
2022/3/25,11.8,晴,熊谷
2022/3/26,11.3,曇後一時雨,熊谷
2022/3/27,16.6,曇時々晴,熊谷
2022/3/28,12.3,曇時々晴,熊谷
2022/3/29,9.1,曇後時々雨,熊谷
2022/3/30,14.5,晴時々曇,熊谷
2022/3/31,14.9,曇時々晴一時雨,熊谷
2022/4/1,7.9,曇後晴,熊谷
2022/4/2,7.7,晴,熊谷
2022/4/3,7.9,雨時々曇,熊谷
2022/4/4,8.2,雨,熊谷
2022/4/5,12.9,曇時々雨後晴,熊谷
2022/4/6,15.6,曇後晴,熊谷
2022/4/7,13.2,曇一時晴,熊谷
2022/4/8,15.5,晴,熊谷
2022/4/9,16.5,晴,熊谷
2022/4/10,19.6,晴,熊谷
2022/4/11,19.0,晴時々曇,熊谷
2022/4/12,20.2,晴,熊谷
2022/4/13,21.1,晴時々曇,熊谷
2022/4/14,13.4,曇時々雨,熊谷
2022/4/15,10.3,雨一時曇,熊谷
2022/4/16,12.5,曇一時雨後晴,熊谷
2022/4/17,12.5,曇時々晴一時雨,熊谷
2022/4/18,12.5,雨時々曇,熊谷
2022/4/19,14.9,晴一時霧,熊谷
2022/4/20,12.6,曇一時雨,熊谷
2022/4/21,15.9,曇後一時雨,熊谷
2022/4/22,20.6,晴,熊谷
2022/4/23,21.2,晴時々曇,熊谷
2022/4/24,17.5,曇時々雨,熊谷
2022/4/25,20.3,晴,熊谷
2022/4/26,19.9,曇後一時雨,熊谷
2022/4/27,23.0,曇一時雨,熊谷
2022/4/28,16.6,曇一時雨後一時晴,熊谷
2022/4/29,12.9,雨時々曇,熊谷
2022/4/30,13.4,晴,熊谷
2022/5/1,11.6,雨時々曇,熊谷
2022/5/2,14.0,晴,熊谷
2022/5/3,14.7,晴,熊谷
2022/5/4,17.9,晴,熊谷
2022/5/5,20.4,晴,熊谷
2022/5/6,19.5,曇時々晴,熊谷
2022/5/7,19.5,晴一時雨後曇,熊谷
2022/5/8,18.2,曇時々晴,熊谷
2022/5/9,12.9,雨時々曇,熊谷
2022/5/10,16.1,晴,熊谷
2022/5/11,18.0,晴時々曇,熊谷
2022/5/12,19.7,曇時々晴一時雨,熊谷
2022/5/13,18.4,雨,熊谷
2022/5/14,21.6,雨後曇一時晴,熊谷
2022/5/15,18.4,曇後一時晴,熊谷
2022/5/16,14.4,雨時々曇,熊谷
2022/5/17,15.7,曇一時雨,熊谷
2022/5/18,0.0,晴,熊谷
2022/5/19,21.0,晴後一時曇,熊谷
2022/5/20,21.4,曇後時々晴、雷を伴う,熊谷
2022/5/21,18.2,雨時々曇,熊谷
2022/5/22,19.7,曇時々晴,熊谷
2022/5/23,19.1,晴時々曇,熊谷
2022/5/24,21.1,晴,熊谷
2022/5/25,22.1,晴時々曇,熊谷
2022/5/26,22.2,曇,熊谷
2022/5/27,21.1,雨後曇時々晴,熊谷
2022/5/28,22.6,晴,熊谷
2022/5/29,24.8,晴,熊谷
2022/5/30,21.9,晴後一時曇,熊谷
2022/5/31,18.3,曇時々雨,熊谷
2022/6/1,21.8,晴後時々曇,熊谷
2022/6/2,21.5,晴、雷を伴う,熊谷
2022/6/3,20.6,曇後晴一時雨、雷を伴う,熊谷
2022/6/4,21.0,晴,熊谷
2022/6/5,20.5,晴時々雨後曇,熊谷
2022/6/6,0.0,,熊谷
2022/6/7,0.0,,熊谷
2022/6/8,0.0,,熊谷
2022/6/9,0.0,,熊谷
2022/6/10,0.0,,熊谷
2022/6/11,0.0,,熊谷
2022/6/12,0.0,,熊谷
2022/6/13,0.0,,熊谷
2022/6/14,0.0,,熊谷
2022/6/15,0.0,,熊谷
2022/6/16,0.0,,熊谷
2022/6/17,0.0,,熊谷
2022/6/18,0.0,,熊谷
2022/6/19,0.0,,熊谷
2022/6/20,0.0,,熊谷
2022/6/21,0.0,,熊谷
2022/6/22,0.0,,熊谷
2022/6/23,0.0,,熊谷
2022/6/24,0.0,,熊谷
2022/6/25,0.0,,熊谷
2022/6/26,0.0,,熊谷
2022/6/27,0.0,,熊谷
2022/6/28,0.0,,熊谷
2022/6/29,0.0,,熊谷
2022/6/30,0.0,,熊谷
