年月日,平均気温,天気概況（昼）,都市
2022/3/6,2.3,雪時々晴,仙台
2022/3/7,4.1,晴時々曇,仙台
2022/3/8,4.5,晴時々薄曇,仙台
2022/3/9,5.8,晴時々曇,仙台
2022/3/10,5.8,晴一時薄曇,仙台
2022/3/11,6.8,薄曇時々晴,仙台
2022/3/12,9.8,晴,仙台
2022/3/13,6.2,曇時々雨,仙台
2022/3/14,6.6,曇時々晴一時雨,仙台
2022/3/15,8.1,晴一時雨,仙台
2022/3/16,7.3,晴後薄曇,仙台
2022/3/17,7.8,晴一時薄曇,仙台
2022/3/18,2.5,曇後みぞれ一時雪,仙台
2022/3/19,6.2,曇時々雨一時晴,仙台
2022/3/20,6.2,曇時々晴,仙台
2022/3/21,5.1,晴一時薄曇,仙台
2022/3/22,1.6,雪時々曇一時晴,仙台
2022/3/23,3.5,曇,仙台
2022/3/24,7.1,晴後一時曇,仙台
2022/3/25,8.5,晴,仙台
2022/3/26,9.2,曇後雨,仙台
2022/3/27,11.8,曇後一時晴,仙台
2022/3/28,8.6,晴一時雨,仙台
2022/3/29,6.4,曇,仙台
2022/3/30,11.0,晴後薄曇,仙台
2022/3/31,9.0,雨後曇一時晴,仙台
2022/4/1,5.7,曇後晴,仙台
2022/4/2,5.4,晴,仙台
2022/4/3,7.3,晴後一時曇,仙台
2022/4/4,9.1,雨一時曇,仙台
2022/4/5,9.6,曇後一時晴,仙台
2022/4/6,12.1,曇時々晴一時霧,仙台
2022/4/7,7.4,曇時々晴,仙台
2022/4/8,9.4,晴,仙台
2022/4/9,11.9,快晴,仙台
2022/4/10,16.6,快晴,仙台
2022/4/11,17.0,薄曇時々晴,仙台
2022/4/12,17.8,快晴,仙台
2022/4/13,17.0,曇一時晴,仙台
2022/4/14,7.8,雨,仙台
2022/4/15,7.2,雨,仙台
2022/4/16,7.2,曇時々晴一時雨,仙台
2022/4/17,9.0,快晴,仙台
2022/4/18,12.0,曇後一時雨,仙台
2022/4/19,10.8,晴,仙台
2022/4/20,9.5,晴,仙台
2022/4/21,14.2,薄曇,仙台
2022/4/22,17.5,晴一時曇,仙台
2022/4/23,16.9,曇後一時晴,仙台
2022/4/24,12.7,曇,仙台
2022/4/25,17.7,薄曇,仙台
2022/4/26,16.8,曇後一時雨,仙台
2022/4/27,17.8,曇,仙台
2022/4/28,13.3,晴時々薄曇,仙台
2022/4/29,8.2,曇後雨,仙台
2022/4/30,9.9,晴後薄曇,仙台
2022/5/1,9.8,曇後雨,仙台
2022/5/2,11.8,晴後一時曇,仙台
2022/5/3,12.3,晴,仙台
2022/5/4,17.8,晴,仙台
2022/5/5,17.4,快晴,仙台
2022/5/6,17.4,晴後一時薄曇,仙台
2022/5/7,17.9,晴後一時曇,仙台
2022/5/8,15.1,薄曇時々晴,仙台
2022/5/9,14.0,曇,仙台
2022/5/10,14.0,快晴,仙台
2022/5/11,14.0,曇、霧を伴う,仙台
2022/5/12,16.9,薄曇,仙台
2022/5/13,17.3,曇時々雨,仙台
2022/5/14,18.2,曇一時雨,仙台
2022/5/15,15.9,曇後一時晴,仙台
2022/5/16,13.3,曇時々雨,仙台
2022/5/17,14.7,曇,仙台
2022/5/18,16.4,晴時々薄曇,仙台
2022/5/19,17.9,晴後一時曇,仙台
2022/5/20,21.2,薄曇,仙台
2022/5/21,19.4,薄曇,仙台
2022/5/22,16.5,雨時々曇,仙台
2022/5/23,15.9,曇時々晴一時雨,仙台
2022/5/24,18.3,晴,仙台
2022/5/25,18.3,晴時々曇,仙台
2022/5/26,20.0,薄曇,仙台
2022/5/27,17.6,大雨時々曇一時晴,仙台
2022/5/28,19.4,晴,仙台
2022/5/29,22.3,晴,仙台
2022/5/30,15.9,晴一時曇,仙台
2022/5/31,14.3,雨後一時曇,仙台
2022/6/1,18.8,薄曇,仙台
2022/6/2,18.2,晴時々曇一時雨、雷を伴う,仙台
2022/6/3,15.3,雨時々曇、雷を伴う,仙台
2022/6/4,17.0,晴,仙台
2022/6/5,15.5,晴時々曇,仙台
2022/6/6,0.0,,仙台
2022/6/7,0.0,,仙台
2022/6/8,0.0,,仙台
2022/6/9,0.0,,仙台
2022/6/10,0.0,,仙台
2022/6/11,0.0,,仙台
2022/6/12,0.0,,仙台
2022/6/13,0.0,,仙台
2022/6/14,0.0,,仙台
2022/6/15,0.0,,仙台
2022/6/16,0.0,,仙台
2022/6/17,0.0,,仙台
2022/6/18,0.0,,仙台
2022/6/19,0.0,,仙台
2022/6/20,0.0,,仙台
2022/6/21,0.0,,仙台
2022/6/22,0.0,,仙台
2022/6/23,0.0,,仙台
2022/6/24,0.0,,仙台
2022/6/25,0.0,,仙台
2022/6/26,0.0,,仙台
2022/6/27,0.0,,仙台
2022/6/28,0.0,,仙台
2022/6/29,0.0,,仙台
2022/6/30,0.0,,仙台
