年月日,平均気温,天気概況（昼）,都市
2022/3/30,14.4,晴後一時曇,徳島
2022/3/31,13.8,雨時々曇,徳島
2022/4/1,10.0,晴時々曇,徳島
2022/4/2,8.9,曇時々晴,徳島
2022/4/3,10.2,曇一時雨,徳島
2022/4/4,13.5,晴,徳島
2022/4/5,13.0,晴後一時曇,徳島
2022/4/6,15.1,晴後一時曇,徳島
2022/4/7,14.6,晴,徳島
2022/4/8,16.0,晴,徳島
2022/4/9,15.8,晴,徳島
2022/4/10,17.2,晴後時々曇,徳島
2022/4/11,17.7,曇一時晴,徳島
2022/4/12,19.2,晴,徳島
2022/4/13,18.7,晴後曇一時雨,徳島
2022/4/14,18.7,曇時々雨、雷を伴う,徳島
2022/4/15,14.9,曇時々雨,徳島
2022/4/16,13.8,晴一時曇,徳島
2022/4/17,14.3,晴,徳島
2022/4/18,16.3,曇時々晴,徳島
2022/4/19,17.5,晴時々曇,徳島
2022/4/20,17.5,晴,徳島
2022/4/21,15.8,雨時々曇,徳島
2022/4/22,18.0,晴,徳島
2022/4/23,18.2,曇一時晴後一時雨,徳島
2022/4/24,17.0,雨,徳島
2022/4/25,19.6,曇時々晴,徳島
2022/4/26,21.7,曇時々雨,徳島
2022/4/27,19.4,曇時々雨,徳島
2022/4/28,18.6,晴,徳島
2022/4/29,17.1,雨時々曇,徳島
2022/4/30,15.2,晴,徳島
2022/5/1,16.1,曇後一時晴一時雨,徳島
2022/5/2,15.2,晴時々曇,徳島
2022/5/3,15.6,晴,徳島
2022/5/4,17.0,晴後一時曇,徳島
2022/5/5,18.3,晴時々曇,徳島
2022/5/6,20.0,曇後時々晴,徳島
2022/5/7,20.4,晴,徳島
2022/5/8,18.4,晴一時曇,徳島
2022/5/9,15.2,曇一時晴後雨,徳島
2022/5/10,17.5,曇後一時晴,徳島
2022/5/11,19.3,雨時々曇,徳島
2022/5/12,18.8,大雨,徳島
2022/5/13,18.9,雨,徳島
2022/5/14,20.6,曇後時々晴,徳島
2022/5/15,17.2,曇後時々雨,徳島
2022/5/16,17.5,曇,徳島
2022/5/17,17.6,曇,徳島
2022/5/18,19.6,晴一時曇,徳島
2022/5/19,20.1,晴後時々曇,徳島
2022/5/20,20.3,曇,徳島
2022/5/21,18.5,曇時々雨,徳島
2022/5/22,21.2,晴,徳島
2022/5/23,22.2,晴後時々曇,徳島
2022/5/24,22.1,晴,徳島
2022/5/25,23.0,晴時々曇,徳島
2022/5/26,21.5,曇一時晴後雨,徳島
2022/5/27,22.7,曇一時雨後晴,徳島
2022/5/28,24.8,晴,徳島
2022/5/29,23.7,晴時々曇,徳島
2022/5/30,20.0,雨時々曇,徳島
2022/5/31,23.3,晴,徳島
2022/6/1,20.2,曇一時晴,徳島
2022/6/2,21.8,晴,徳島
2022/6/3,23.3,晴,徳島
2022/6/4,22.5,晴,徳島
2022/6/5,20.7,曇後雨,徳島
2022/6/6,0.0,,徳島
2022/6/7,0.0,,徳島
2022/6/8,0.0,,徳島
2022/6/9,0.0,,徳島
2022/6/10,0.0,,徳島
2022/6/11,0.0,,徳島
2022/6/12,0.0,,徳島
2022/6/13,0.0,,徳島
2022/6/14,0.0,,徳島
2022/6/15,0.0,,徳島
2022/6/16,0.0,,徳島
2022/6/17,0.0,,徳島
2022/6/18,0.0,,徳島
2022/6/19,0.0,,徳島
2022/6/20,0.0,,徳島
2022/6/21,0.0,,徳島
2022/6/22,0.0,,徳島
2022/6/23,0.0,,徳島
2022/6/24,0.0,,徳島
2022/6/25,0.0,,徳島
2022/6/26,0.0,,徳島
2022/6/27,0.0,,徳島
2022/6/28,0.0,,徳島
2022/6/29,0.0,,徳島
2022/6/30,0.0,,徳島
