年月日,平均気温,天気概況（昼）,都市
2022/5/9,12.7,曇時々雨一時晴,富山
2022/5/10,13.8,晴時々曇,富山
2022/5/11,17.0,曇一時晴,富山
2022/5/12,19.0,曇時々晴後雨,富山
2022/5/13,17.8,曇時々雨,富山
2022/5/14,16.6,雨後曇時々晴,富山
2022/5/15,14.6,曇,富山
2022/5/16,15.5,曇後一時晴,富山
2022/5/17,16.5,曇,富山
2022/5/18,19.6,晴一時曇,富山
2022/5/19,22.1,晴後一時曇,富山
2022/5/20,21.9,曇,富山
2022/5/21,19.3,曇時々雨,富山
2022/5/22,19.8,晴,富山
2022/5/23,19.2,晴,富山
2022/5/24,18.5,晴,富山
2022/5/25,22.3,晴,富山
2022/5/26,24.1,曇一時晴,富山
2022/5/27,20.4,雨時々曇後晴,富山
2022/5/28,21.8,晴,富山
2022/5/29,23.6,晴,富山
2022/5/30,21.4,晴後曇一時雨,富山
2022/5/31,20.4,雨時々曇後晴,富山
2022/6/1,18.8,曇時々晴,富山
2022/6/2,22.9,晴,富山
2022/6/3,20.1,曇時々雨一時晴、雷を伴う,富山
2022/6/4,18.2,曇一時雨後晴,富山
2022/6/5,18.4,曇時々晴,富山
2022/6/6,0.0,,富山
2022/6/7,0.0,,富山
2022/6/8,0.0,,富山
2022/6/9,0.0,,富山
2022/6/10,0.0,,富山
2022/6/11,0.0,,富山
2022/6/12,0.0,,富山
2022/6/13,0.0,,富山
2022/6/14,0.0,,富山
2022/6/15,0.0,,富山
2022/6/16,0.0,,富山
2022/6/17,0.0,,富山
2022/6/18,0.0,,富山
2022/6/19,0.0,,富山
2022/6/20,0.0,,富山
2022/6/21,0.0,,富山
2022/6/22,0.0,,富山
2022/6/23,0.0,,富山
2022/6/24,0.0,,富山
2022/6/25,0.0,,富山
2022/6/26,0.0,,富山
2022/6/27,0.0,,富山
2022/6/28,0.0,,富山
2022/6/29,0.0,,富山
2022/6/30,0.0,,富山
