年月日,平均気温,天気概況（昼）,都市
2022/2/11,5.3,雨後曇時々晴、大風を伴う,銚子
2022/2/12,6.3,晴時々曇,銚子
2022/2/13,5.8,曇一時晴後雨,銚子
2022/2/14,5.7,曇一時雨、大風を伴う,銚子
2022/2/15,8.1,曇時々晴一時雨,銚子
2022/2/16,6.9,雨時々曇後晴、雷を伴う,銚子
2022/2/17,4.5,曇時々晴,銚子
2022/2/18,5.7,晴時々曇,銚子
2022/2/19,7.7,雨時々曇,銚子
2022/2/20,7.8,雨時々曇、雷を伴う,銚子
2022/2/21,3.6,晴時々曇,銚子
2022/2/22,4.6,晴時々曇,銚子
2022/2/23,4.7,晴時々曇,銚子
2022/2/24,5.0,晴時々曇,銚子
2022/2/25,6.6,晴一時曇,銚子
2022/2/26,8.6,晴時々曇,銚子
2022/2/27,10.7,晴時々曇,銚子
2022/2/28,9.2,晴時々曇,銚子
2022/3/1,12.0,曇後晴一時雨,銚子
2022/3/2,11.0,晴時々曇,銚子
2022/3/3,9.9,晴時々曇,銚子
2022/3/4,8.5,曇時々晴,銚子
2022/3/5,11.3,晴一時霧,銚子
2022/3/6,8.2,晴時々曇,銚子
2022/3/7,7.0,晴時々曇,銚子
2022/3/8,7.6,雨,銚子
2022/3/9,8.7,晴時々曇,銚子
2022/3/10,9.5,晴時々曇,銚子
2022/3/11,13.4,晴時々曇,銚子
2022/3/12,13.4,晴時々曇,銚子
2022/3/13,14.1,曇一時晴,銚子
2022/3/14,15.5,雨時々曇後晴,銚子
2022/3/15,10.8,曇一時雨後晴,銚子
2022/3/16,13.1,晴時々曇,銚子
2022/3/17,13.1,曇時々晴,銚子
2022/3/18,7.6,雨,銚子
2022/3/19,9.5,晴後曇一時雨,銚子
2022/3/20,9.4,晴後時々曇,銚子
2022/3/21,9.1,雨後曇時々晴,銚子
2022/3/22,5.5,雨、大風を伴う,銚子
2022/3/23,6.4,曇後一時雨,銚子
2022/3/24,7.5,曇一時雨後晴,銚子
2022/3/25,11.2,晴時々曇,銚子
2022/3/26,16.2,曇時々雨,銚子
2022/3/27,14.4,曇時々雨、霧を伴う,銚子
2022/3/28,12.0,晴時々曇,銚子
2022/3/29,10.9,曇,銚子
2022/3/30,13.8,曇後一時雨,銚子
2022/3/31,14.2,曇時々晴,銚子
2022/4/1,7.7,雨後曇時々晴,銚子
2022/4/2,8.7,曇時々晴,銚子
2022/4/3,12.1,雨後曇一時晴,銚子
2022/4/4,12.1,雨,銚子
2022/4/5,11.4,雨後曇一時晴、大風を伴う,銚子
2022/4/6,14.4,晴時々曇,銚子
2022/4/7,13.4,曇,銚子
2022/4/8,13.7,晴時々曇,銚子
2022/4/9,17.2,晴時々曇,銚子
2022/4/10,17.1,晴時々曇,銚子
2022/4/11,18.0,曇時々晴,銚子
2022/4/12,18.7,晴時々曇,銚子
2022/4/13,19.2,晴後一時曇,銚子
2022/4/14,13.4,雨,銚子
2022/4/15,11.8,雨,銚子
2022/4/16,11.4,曇一時雨、大風を伴う,銚子
2022/4/17,13.8,晴後曇時々雨,銚子
2022/4/18,15.9,曇一時晴後時々雨,銚子
2022/4/19,15.2,晴時々曇一時雨,銚子
2022/4/20,14.3,雨時々曇,銚子
2022/4/21,16.9,曇時々雨一時晴,銚子
2022/4/22,19.0,晴時々曇一時雨,銚子
2022/4/23,18.0,曇一時霧,銚子
2022/4/24,17.5,雨時々曇,銚子
2022/4/25,18.6,晴時々曇,銚子
2022/4/26,20.0,曇時々雨,銚子
2022/4/27,19.3,曇時々雨,銚子
2022/4/28,15.7,曇,銚子
2022/4/29,14.2,雨時々曇、大風を伴う,銚子
2022/4/30,11.6,晴時々曇、大風を伴う,銚子
2022/5/1,15.0,曇一時雨,銚子
2022/5/2,14.2,曇時々晴,銚子
2022/5/3,14.9,晴,銚子
2022/5/4,18.2,晴,銚子
2022/5/5,19.1,晴一時曇,銚子
2022/5/6,19.3,晴後曇,銚子
2022/5/7,18.5,曇時々雨,銚子
2022/5/8,17.0,曇時々晴,銚子
2022/5/9,15.6,雨時々曇,銚子
2022/5/10,16.5,曇一時雨後晴,銚子
2022/5/11,17.4,曇時々晴,銚子
2022/5/12,19.9,曇時々晴後雨,銚子
2022/5/13,19.5,雨,銚子
2022/5/14,20.2,大雨後曇,銚子
2022/5/15,17.5,曇,銚子
2022/5/16,15.8,大雨,銚子
2022/5/17,16.0,雨時々曇,銚子
2022/5/18,17.3,曇後時々晴,銚子
2022/5/19,19.3,晴後曇一時雨,銚子
2022/5/20,20.1,曇時々晴,銚子
2022/5/21,19.3,曇後一時雨,銚子
2022/5/22,17.9,曇時々雨後晴,銚子
2022/5/23,17.4,曇一時雨後晴,銚子
2022/5/24,19.0,晴,銚子
2022/5/25,20.7,晴後一時曇,銚子
2022/5/26,20.7,曇時々晴一時雨,銚子
2022/5/27,20.0,雨時々曇,銚子
2022/5/28,20.3,晴時々曇一時雨,銚子
2022/5/29,22.1,晴,銚子
2022/5/30,19.8,晴後時々曇,銚子
2022/5/31,19.4,曇時々雨,銚子
2022/6/1,20.0,晴時々曇,銚子
2022/6/2,21.4,晴,銚子
2022/6/3,20.5,晴後時々雨、雷を伴う,銚子
2022/6/4,19.2,晴,銚子
2022/6/5,19.1,雨時々曇,銚子
2022/6/6,0.0,,銚子
2022/6/7,0.0,,銚子
2022/6/8,0.0,,銚子
2022/6/9,0.0,,銚子
2022/6/10,0.0,,銚子
2022/6/11,0.0,,銚子
2022/6/12,0.0,,銚子
2022/6/13,0.0,,銚子
2022/6/14,0.0,,銚子
2022/6/15,0.0,,銚子
2022/6/16,0.0,,銚子
2022/6/17,0.0,,銚子
2022/6/18,0.0,,銚子
2022/6/19,0.0,,銚子
2022/6/20,0.0,,銚子
2022/6/21,0.0,,銚子
2022/6/22,0.0,,銚子
2022/6/23,0.0,,銚子
2022/6/24,0.0,,銚子
2022/6/25,0.0,,銚子
2022/6/26,0.0,,銚子
2022/6/27,0.0,,銚子
2022/6/28,0.0,,銚子
2022/6/29,0.0,,銚子
2022/6/30,0.0,,銚子
