年月日,平均気温,天気概況（昼）,都市
2022/5/13,15.3,曇時々雨一時晴,青森
2022/5/14,14.7,曇時々雨,青森
2022/5/15,13.1,曇後雨時々晴,青森
2022/5/16,13.4,晴,青森
2022/5/17,14.3,晴時々曇,青森
2022/5/18,15.2,晴,青森
2022/5/19,16.1,曇時々雨一時晴,青森
2022/5/20,16.8,曇一時雨後晴,青森
2022/5/21,16.0,晴後曇一時雨,青森
2022/5/22,15.8,雨時々曇,青森
2022/5/23,16.3,曇一時雨後時々晴,青森
2022/5/24,17.3,晴時々曇,青森
2022/5/25,17.9,晴一時雨,青森
2022/5/26,17.1,晴時々曇,青森
2022/5/27,15.8,大雨時々曇,青森
2022/5/28,15.1,雨時々曇一時晴,青森
2022/5/29,16.8,晴,青森
2022/5/30,16.2,晴,青森
2022/5/31,14.0,雨時々曇,青森
2022/6/1,15.8,曇時々雨一時晴,青森
2022/6/2,15.8,曇時々晴,青森
2022/6/3,15.5,曇一時晴後一時雨、雷を伴う,青森
2022/6/4,13.6,雨時々曇,青森
2022/6/5,14.3,曇時々晴,青森
2022/6/6,0.0,,青森
2022/6/7,0.0,,青森
2022/6/8,0.0,,青森
2022/6/9,0.0,,青森
2022/6/10,0.0,,青森
2022/6/11,0.0,,青森
2022/6/12,0.0,,青森
2022/6/13,0.0,,青森
2022/6/14,0.0,,青森
2022/6/15,0.0,,青森
2022/6/16,0.0,,青森
2022/6/17,0.0,,青森
2022/6/18,0.0,,青森
2022/6/19,0.0,,青森
2022/6/20,0.0,,青森
2022/6/21,0.0,,青森
2022/6/22,0.0,,青森
2022/6/23,0.0,,青森
2022/6/24,0.0,,青森
2022/6/25,0.0,,青森
2022/6/26,0.0,,青森
2022/6/27,0.0,,青森
2022/6/28,0.0,,青森
2022/6/29,0.0,,青森
2022/6/30,0.0,,青森
