年月日,平均気温,天気概況（昼）,都市
2022/3/1,6.1,曇後時々雨,新潟
2022/3/2,5.7,晴,新潟
2022/3/3,4.9,曇時々晴一時雨,新潟
2022/3/4,5.0,晴後薄曇,新潟
2022/3/5,5.0,曇時々晴後雨、あられを伴う,新潟
2022/3/6,3.2,雪時々曇一時晴,新潟
2022/3/7,4.4,曇時々みぞれ一時雨,新潟
2022/3/8,4.7,晴一時曇,新潟
2022/3/9,5.4,晴後一時曇,新潟
2022/3/10,6.4,晴一時雨,新潟
2022/3/11,9.6,薄曇一時晴,新潟
2022/3/12,10.6,晴,新潟
2022/3/13,10.7,曇一時雨,新潟
2022/3/14,9.1,曇一時雨,新潟
2022/3/15,9.5,曇時々晴一時雨,新潟
2022/3/16,8.0,薄曇一時晴,新潟
2022/3/17,7.7,曇後一時雨,新潟
2022/3/18,5.2,雨一時曇,新潟
2022/3/19,6.1,雨一時曇,新潟
2022/3/20,5.6,曇一時雨,新潟
2022/3/21,4.3,雨時々曇一時晴,新潟
2022/3/22,4.1,曇後晴,新潟
2022/3/23,4.7,曇,新潟
2022/3/24,8.1,曇時々晴一時雨,新潟
2022/3/25,10.3,薄曇時々晴,新潟
2022/3/26,13.1,曇後雨,新潟
2022/3/27,10.0,曇一時雨,新潟
2022/3/28,8.6,薄曇時々晴一時雨、あられを伴う,新潟
2022/3/29,8.8,薄曇,新潟
2022/3/30,12.6,晴後一時薄曇,新潟
2022/3/31,8.5,雨一時曇,新潟
2022/4/1,6.9,晴時々曇一時雨,新潟
2022/4/2,6.3,晴一時曇,新潟
2022/4/3,8.1,晴後曇,新潟
2022/4/4,10.2,雨一時曇,新潟
2022/4/5,10.4,曇後晴,新潟
2022/4/6,10.7,曇,新潟
2022/4/7,10.4,晴後曇一時雨,新潟
2022/4/8,8.8,晴,新潟
2022/4/9,14.1,快晴,新潟
2022/4/10,17.5,快晴,新潟
2022/4/11,17.5,晴後薄曇,新潟
2022/4/12,17.8,快晴,新潟
2022/4/13,14.3,曇一時雨,新潟
2022/4/14,11.6,曇後雨,新潟
2022/4/15,10.3,雨,新潟
2022/4/16,8.9,曇時々雨後晴,新潟
2022/4/17,9.7,快晴,新潟
2022/4/18,12.4,曇一時晴,新潟
2022/4/19,11.3,晴一時曇,新潟
2022/4/20,12.9,快晴,新潟
2022/4/21,17.7,薄曇,新潟
2022/4/22,14.9,曇後一時晴,新潟
2022/4/23,12.8,曇一時雨,新潟
2022/4/24,15.6,曇,新潟
2022/4/25,18.0,薄曇一時晴,新潟
2022/4/26,19.3,曇後雨,新潟
2022/4/27,14.1,曇一時雨,新潟
2022/4/28,12.1,晴,新潟
2022/4/29,11.2,曇後雨,新潟
2022/4/30,10.4,晴後薄曇,新潟
2022/5/1,10.2,雨,新潟
2022/5/2,10.8,晴後曇一時雨,新潟
2022/5/3,11.3,晴一時雨,新潟
2022/5/4,16.1,快晴,新潟
2022/5/5,18.0,快晴,新潟
2022/5/6,18.9,晴,新潟
2022/5/7,18.9,晴後一時曇,新潟
2022/5/8,13.7,晴時々薄曇,新潟
2022/5/9,13.5,曇後晴,新潟
2022/5/10,13.8,晴,新潟
2022/5/11,19.0,晴一時薄曇,新潟
2022/5/12,19.9,曇,新潟
2022/5/13,20.0,曇時々雨,新潟
2022/5/14,16.6,曇時々雨一時晴,新潟
2022/5/15,15.2,曇,新潟
2022/5/16,15.4,曇一時晴,新潟
2022/5/17,16.1,曇,新潟
2022/5/18,18.2,晴,新潟
2022/5/19,19.8,晴後曇,新潟
2022/5/20,20.6,薄曇,新潟
2022/5/21,19.5,曇時々雨,新潟
2022/5/22,18.3,曇一時雨後晴,新潟
2022/5/23,17.1,曇一時雨後晴,新潟
2022/5/24,18.0,晴,新潟
2022/5/25,20.9,快晴,新潟
2022/5/26,23.2,薄曇一時晴,新潟
2022/5/27,19.1,雨後晴一時曇,新潟
2022/5/28,19.0,晴時々曇,新潟
2022/5/29,21.1,快晴,新潟
2022/5/30,21.5,薄曇時々晴,新潟
2022/5/31,19.1,曇時々雨,新潟
2022/6/1,19.2,薄曇,新潟
2022/6/2,21.0,晴後一時曇,新潟
2022/6/3,18.6,曇一時雨後晴,新潟
2022/6/4,16.5,晴時々曇,新潟
2022/6/5,16.7,薄曇時々晴一時雨,新潟
2022/6/6,0.0,,新潟
2022/6/7,0.0,,新潟
2022/6/8,0.0,,新潟
2022/6/9,0.0,,新潟
2022/6/10,0.0,,新潟
2022/6/11,0.0,,新潟
2022/6/12,0.0,,新潟
2022/6/13,0.0,,新潟
2022/6/14,0.0,,新潟
2022/6/15,0.0,,新潟
2022/6/16,0.0,,新潟
2022/6/17,0.0,,新潟
2022/6/18,0.0,,新潟
2022/6/19,0.0,,新潟
2022/6/20,0.0,,新潟
2022/6/21,0.0,,新潟
2022/6/22,0.0,,新潟
2022/6/23,0.0,,新潟
2022/6/24,0.0,,新潟
2022/6/25,0.0,,新潟
2022/6/26,0.0,,新潟
2022/6/27,0.0,,新潟
2022/6/28,0.0,,新潟
2022/6/29,0.0,,新潟
2022/6/30,0.0,,新潟
