年月日,平均気温,天気概況（昼）,都市
2022/2/27,7.3,晴,水戸
2022/2/28,7.3,晴後一時曇,水戸
2022/3/1,8.3,曇時々晴,水戸
2022/3/2,7.9,晴時々曇,水戸
2022/3/3,7.5,晴時々曇,水戸
2022/3/4,5.4,曇時々晴,水戸
2022/3/5,9.5,晴,水戸
2022/3/6,6.5,晴後一時曇,水戸
2022/3/7,6.1,晴,水戸
2022/3/8,4.4,雨一時雪,水戸
2022/3/9,5.0,晴一時曇,水戸
2022/3/10,5.3,晴一時曇,水戸
2022/3/11,10.0,晴一時曇,水戸
2022/3/12,11.9,晴,水戸
2022/3/13,10.5,曇,水戸
2022/3/14,10.3,晴時々曇,水戸
2022/3/15,9.7,曇時々雨後晴,水戸
2022/3/16,8.9,晴時々曇,水戸
2022/3/17,10.1,曇時々晴,水戸
2022/3/18,4.1,雨時々みぞれ,水戸
2022/3/19,8.5,曇時々晴一時雨,水戸
2022/3/20,7.8,晴後一時曇、霧を伴う,水戸
2022/3/21,8.0,曇時々晴一時雨,水戸
2022/3/22,1.7,みぞれ,水戸
2022/3/23,3.3,曇時々晴,水戸
2022/3/24,6.0,曇後晴一時雨,水戸
2022/3/25,8.3,晴,水戸
2022/3/26,12.9,雨時々曇,水戸
2022/3/27,14.1,曇時々晴,水戸
2022/3/28,11.3,曇時々晴,水戸
2022/3/29,8.7,曇,水戸
2022/3/30,13.9,曇時々雨,水戸
2022/3/31,11.4,曇一時晴後一時雨,水戸
2022/4/1,6.7,曇後時々晴,水戸
2022/4/2,5.4,晴後時々曇,水戸
2022/4/3,8.1,曇後時々雨,水戸
2022/4/4,9.9,雨,水戸
2022/4/5,11.1,曇時々雨後晴,水戸
2022/4/6,14.7,晴時々曇,水戸
2022/4/7,11.1,晴時々曇,水戸
2022/4/8,13.1,晴,水戸
2022/4/9,15.7,晴,水戸
2022/4/10,18.0,晴,水戸
2022/4/11,17.7,曇時々晴,水戸
2022/4/12,19.4,晴,水戸
2022/4/13,18.5,晴後一時曇,水戸
2022/4/14,10.5,雨時々曇,水戸
2022/4/15,8.7,雨,水戸
2022/4/16,10.0,曇時々晴一時雨,水戸
2022/4/17,11.3,曇時々晴,水戸
2022/4/18,13.5,曇一時晴後雨,水戸
2022/4/19,12.9,晴後一時雨一時曇,水戸
2022/4/20,12.1,曇時々雨,水戸
2022/4/21,16.1,曇一時晴,水戸
2022/4/22,19.2,晴一時雨,水戸
2022/4/23,18.7,曇時々晴,水戸
2022/4/24,16.9,曇時々晴後雨,水戸
2022/4/25,19.1,晴、霧を伴う,水戸
2022/4/26,19.8,雨時々曇,水戸
2022/4/27,21.8,曇時々雨,水戸
2022/4/28,14.3,曇後時々晴,水戸
2022/4/29,10.9,雨時々曇,水戸
2022/4/30,10.4,晴,水戸
2022/5/1,11.4,雨時々曇,水戸
2022/5/2,12.8,晴後一時雨一時曇,水戸
2022/5/3,13.3,晴時々雨,水戸
2022/5/4,17.3,晴,水戸
2022/5/5,17.7,晴,水戸
2022/5/6,18.3,曇時々晴,水戸
2022/5/7,17.5,曇時々雨,水戸
2022/5/8,17.5,晴時々曇,水戸
2022/5/9,12.6,雨時々曇,水戸
2022/5/10,14.6,晴,水戸
2022/5/11,15.6,晴時々曇,水戸
2022/5/12,19.1,曇一時雨,水戸
2022/5/13,18.7,雨,水戸
2022/5/14,21.2,曇時々雨,水戸
2022/5/15,16.1,曇時々雨,水戸
2022/5/16,13.6,雨,水戸
2022/5/17,15.3,曇時々雨,水戸
2022/5/18,17.3,晴一時霧,水戸
2022/5/19,20.3,晴後時々曇,水戸
2022/5/20,20.7,曇時々晴,水戸
2022/5/21,19.6,曇後一時雨、雷を伴う,水戸
2022/5/22,17.2,曇後雨時々晴,水戸
2022/5/23,16.2,晴後雨時々曇,水戸
2022/5/24,18.9,晴,水戸
2022/5/25,0.0,晴時々曇,水戸
2022/5/26,20.9,曇時々晴,水戸
2022/5/27,19.7,雨時々曇一時晴,水戸
2022/5/28,21.0,晴、霧を伴う,水戸
2022/5/29,23.1,晴一時曇,水戸
2022/5/30,17.8,晴,水戸
2022/5/31,16.8,雨時々曇,水戸
2022/6/1,20.3,晴時々曇,水戸
2022/6/2,21.3,晴一時曇,水戸
2022/6/3,18.8,曇時々雨、雷を伴う,水戸
2022/6/4,18.2,晴後一時曇,水戸
2022/6/5,17.6,曇一時雨,水戸
2022/6/6,0.0,,水戸
2022/6/7,0.0,,水戸
2022/6/8,0.0,,水戸
2022/6/9,0.0,,水戸
2022/6/10,0.0,,水戸
2022/6/11,0.0,,水戸
2022/6/12,0.0,,水戸
2022/6/13,0.0,,水戸
2022/6/14,0.0,,水戸
2022/6/15,0.0,,水戸
2022/6/16,0.0,,水戸
2022/6/17,0.0,,水戸
2022/6/18,0.0,,水戸
2022/6/19,0.0,,水戸
2022/6/20,0.0,,水戸
2022/6/21,0.0,,水戸
2022/6/22,0.0,,水戸
2022/6/23,0.0,,水戸
2022/6/24,0.0,,水戸
2022/6/25,0.0,,水戸
2022/6/26,0.0,,水戸
2022/6/27,0.0,,水戸
2022/6/28,0.0,,水戸
2022/6/29,0.0,,水戸
2022/6/30,0.0,,水戸
