年月日,平均気温,天気概況（昼）,都市
2022/3/30,14.0,曇時々晴,彦根
2022/3/31,11.5,曇時々雨,彦根
2022/4/1,8.1,晴一時曇,彦根
2022/4/2,7.6,曇時々晴,彦根
2022/4/3,10.1,雨時々曇,彦根
2022/4/4,10.7,晴一時曇,彦根
2022/4/5,12.7,晴,彦根
2022/4/6,13.1,晴一時曇,彦根
2022/4/7,13.6,晴,彦根
2022/4/8,13.0,晴,彦根
2022/4/9,14.1,晴,彦根
2022/4/10,16.4,晴,彦根
2022/4/11,17.6,曇時々晴,彦根
2022/4/12,19.0,晴,彦根
2022/4/13,18.2,曇後時々晴,彦根
2022/4/14,16.0,曇時々雨、雷を伴う,彦根
2022/4/15,14.0,曇時々雨,彦根
2022/4/16,11.5,曇一時雨後晴,彦根
2022/4/17,12.3,晴,彦根
2022/4/18,14.4,曇一時雨,彦根
2022/4/19,13.5,晴,彦根
2022/4/20,14.9,晴,彦根
2022/4/21,15.3,雨時々曇,彦根
2022/4/22,17.3,雨時々曇後晴,彦根
2022/4/23,16.7,曇一時晴,彦根
2022/4/24,15.3,雨時々曇,彦根
2022/4/25,18.8,晴時々曇,彦根
2022/4/26,19.8,雨時々曇,彦根
2022/4/27,16.8,曇一時雨,彦根
2022/4/28,16.2,晴一時曇,彦根
2022/4/29,14.7,大雨時々曇,彦根
2022/4/30,14.3,晴時々曇,彦根
2022/5/1,13.4,雨後一時曇,彦根
2022/5/2,12.3,晴後雨時々曇,彦根
2022/5/3,12.9,晴,彦根
2022/5/4,15.8,晴,彦根
2022/5/5,17.7,晴後一時曇,彦根
2022/5/6,19.3,曇時々晴,彦根
2022/5/7,18.7,晴後一時曇,彦根
2022/5/8,15.5,晴時々曇,彦根
2022/5/9,13.2,曇後一時雨,彦根
2022/5/10,15.4,晴時々曇,彦根
2022/5/11,18.8,雨後曇時々晴,彦根
2022/5/12,18.6,雨時々曇,彦根
2022/5/13,18.8,雨時々曇,彦根
2022/5/14,17.3,曇時々雨一時晴,彦根
2022/5/15,15.3,曇後一時雨,彦根
2022/5/16,15.6,曇,彦根
2022/5/17,16.0,曇,彦根
2022/5/18,17.4,晴一時曇,彦根
2022/5/19,18.6,晴後時々曇,彦根
2022/5/20,18.4,曇,彦根
2022/5/21,17.5,雨時々曇,彦根
2022/5/22,20.1,晴,彦根
2022/5/23,19.8,晴,彦根
2022/5/24,20.3,晴,彦根
2022/5/25,22.2,晴時々曇,彦根
2022/5/26,21.2,曇後一時雨、雷を伴う,彦根
2022/5/27,20.2,曇後晴一時雨、雷を伴う,彦根
2022/5/28,20.5,晴,彦根
2022/5/29,22.2,晴,彦根
2022/5/30,22.2,曇時々晴一時雨,彦根
2022/5/31,19.4,雨時々曇後晴,彦根
2022/6/1,19.0,曇時々晴,彦根
2022/6/2,21.4,晴,彦根
2022/6/3,21.3,晴,彦根
2022/6/4,20.0,晴一時曇,彦根
2022/6/5,20.8,曇時々晴一時雨,彦根
2022/6/6,0.0,,彦根
2022/6/7,0.0,,彦根
2022/6/8,0.0,,彦根
2022/6/9,0.0,,彦根
2022/6/10,0.0,,彦根
2022/6/11,0.0,,彦根
2022/6/12,0.0,,彦根
2022/6/13,0.0,,彦根
2022/6/14,0.0,,彦根
2022/6/15,0.0,,彦根
2022/6/16,0.0,,彦根
2022/6/17,0.0,,彦根
2022/6/18,0.0,,彦根
2022/6/19,0.0,,彦根
2022/6/20,0.0,,彦根
2022/6/21,0.0,,彦根
2022/6/22,0.0,,彦根
2022/6/23,0.0,,彦根
2022/6/24,0.0,,彦根
2022/6/25,0.0,,彦根
2022/6/26,0.0,,彦根
2022/6/27,0.0,,彦根
2022/6/28,0.0,,彦根
2022/6/29,0.0,,彦根
2022/6/30,0.0,,彦根
