年月日,平均気温,天気概況（昼）,都市
2022/4/8,7.1,曇時々雨後晴,秋田
2022/4/9,11.6,晴,秋田
2022/4/10,16.7,晴時々曇,秋田
2022/4/11,16.3,晴,秋田
2022/4/12,16.4,晴,秋田
2022/4/13,11.2,曇時々雨、霧を伴う,秋田
2022/4/14,10.2,曇時々雨,秋田
2022/4/15,8.4,雨時々曇,秋田
2022/4/16,8.3,晴時々曇,秋田
2022/4/17,8.8,晴,秋田
2022/4/18,11.0,曇時々晴,秋田
2022/4/19,10.5,晴,秋田
2022/4/20,11.2,晴,秋田
2022/4/21,16.2,晴後一時曇,秋田
2022/4/22,14.3,曇一時雨,秋田
2022/4/23,11.9,雨時々曇後晴、雷を伴う,秋田
2022/4/24,14.3,晴後時々曇,秋田
2022/4/25,15.6,曇一時雨後晴,秋田
2022/4/26,18.1,曇後時々雨,秋田
2022/4/27,12.1,曇一時雨後晴,秋田
2022/4/28,10.0,晴,秋田
2022/4/29,8.0,曇後時々雨,秋田
2022/4/30,8.6,晴後一時曇,秋田
2022/5/1,9.4,雨一時曇,秋田
2022/5/2,9.8,晴後一時曇,秋田
2022/5/3,10.0,曇時々晴一時雨,秋田
2022/5/4,13.6,曇一時雨後晴,秋田
2022/5/5,16.9,晴,秋田
2022/5/6,18.1,晴,秋田
2022/5/7,16.9,晴後一時曇,秋田
2022/5/8,12.7,晴,秋田
2022/5/9,12.8,晴一時曇,秋田
2022/5/10,13.1,晴,秋田
2022/5/11,17.8,晴後一時曇,秋田
2022/5/12,19.4,曇一時雨後時々晴,秋田
2022/5/13,21.0,曇後時々雨,秋田
2022/5/14,15.4,雨時々曇,秋田
2022/5/15,13.7,晴時々曇,秋田
2022/5/16,14.5,晴,秋田
2022/5/17,14.9,曇時々晴,秋田
2022/5/18,15.2,晴,秋田
2022/5/19,17.2,晴一時雨後曇,秋田
2022/5/20,18.3,晴時々曇,秋田
2022/5/21,19.7,曇時々晴一時雨,秋田
2022/5/22,19.3,曇一時雨,秋田
2022/5/23,17.4,雨後曇時々晴,秋田
2022/5/24,17.3,晴時々曇,秋田
2022/5/25,20.8,晴,秋田
2022/5/26,22.3,晴後時々曇,秋田
2022/5/27,17.9,雨後一時曇一時晴,秋田
2022/5/28,16.7,曇時々雨,秋田
2022/5/29,18.2,晴時々曇,秋田
2022/5/30,20.1,晴,秋田
2022/5/31,16.5,雨時々曇,秋田
2022/6/1,16.8,曇一時雨後晴,秋田
2022/6/2,17.0,晴時々曇後雨、雷を伴う,秋田
2022/6/3,16.1,曇一時晴、雷を伴う,秋田
2022/6/4,14.3,曇時々雨,秋田
2022/6/5,14.4,曇一時雨,秋田
2022/6/6,0.0,,秋田
2022/6/7,0.0,,秋田
2022/6/8,0.0,,秋田
2022/6/9,0.0,,秋田
2022/6/10,0.0,,秋田
2022/6/11,0.0,,秋田
2022/6/12,0.0,,秋田
2022/6/13,0.0,,秋田
2022/6/14,0.0,,秋田
2022/6/15,0.0,,秋田
2022/6/16,0.0,,秋田
2022/6/17,0.0,,秋田
2022/6/18,0.0,,秋田
2022/6/19,0.0,,秋田
2022/6/20,0.0,,秋田
2022/6/21,0.0,,秋田
2022/6/22,0.0,,秋田
2022/6/23,0.0,,秋田
2022/6/24,0.0,,秋田
2022/6/25,0.0,,秋田
2022/6/26,0.0,,秋田
2022/6/27,0.0,,秋田
2022/6/28,0.0,,秋田
2022/6/29,0.0,,秋田
2022/6/30,0.0,,秋田
