年月日,平均気温,天気概況（昼）,都市
2022/2/20,1.4,曇後みぞれ時々雨一時晴,福島
2022/2/21,-2.6,大雪,福島
2022/2/22,-1.9,雪時々曇,福島
2022/2/23,-1.0,雪後曇時々晴,福島
2022/2/24,0.1,曇時々晴一時雪,福島
2022/2/25,2.7,曇時々みぞれ一時晴,福島
2022/2/26,5.2,晴後一時曇,福島
2022/2/27,4.5,晴後雨時々みぞれ一時曇,福島
2022/2/28,6.3,曇時々晴一時雨,福島
2022/3/1,5.4,曇時々晴,福島
2022/3/2,6.4,雨後曇時々晴,福島
2022/3/3,3.5,曇一時晴後雨時々みぞれ,福島
2022/3/4,4.3,晴時々曇一時雪,福島
2022/3/5,5.5,晴後一時雨,福島
2022/3/6,2.3,雪時々みぞれ一時曇,福島
2022/3/7,3.9,晴時々曇一時雨、みぞれを伴う,福島
2022/3/8,3.6,晴時々曇,福島
2022/3/9,4.8,晴,福島
2022/3/10,5.6,晴後一時曇,福島
2022/3/11,7.9,晴時々曇,福島
2022/3/12,9.8,晴,福島
2022/3/13,7.1,曇後一時雨,福島
2022/3/14,10.0,曇時々雨後晴,福島
2022/3/15,7.8,雨時々曇,福島
2022/3/16,8.8,晴後一時曇,福島
2022/3/17,8.3,晴,福島
2022/3/18,2.0,みぞれ一時雨,福島
2022/3/19,6.3,晴一時雨後曇、みぞれを伴う,福島
2022/3/20,5.8,晴一時雨後曇、みぞれを伴う,福島
2022/3/21,4.9,晴後曇一時雨、みぞれを伴う,福島
2022/3/22,1.4,みぞれ時々曇,福島
2022/3/23,2.7,曇時々晴,福島
2022/3/24,6.5,晴後曇一時雨,福島
2022/3/25,10.4,晴時々曇,福島
2022/3/26,12.5,雨時々曇,福島
2022/3/27,11.9,曇後時々晴,福島
2022/3/28,8.6,雨後晴時々曇,福島
2022/3/29,8.6,曇,福島
2022/3/30,13.9,晴後一時曇,福島
2022/3/31,10.0,曇時々雨,福島
2022/4/1,6.1,曇後時々晴,福島
2022/4/2,6.8,晴,福島
2022/4/3,8.7,晴後時々曇,福島
2022/4/4,8.9,雨時々曇,福島
2022/4/5,10.5,曇時々雨,福島
2022/4/6,12.8,曇後時々晴,福島
2022/4/7,9.3,晴後曇一時雨,福島
2022/4/8,9.9,晴,福島
2022/4/9,14.1,晴,福島
2022/4/10,18.5,晴,福島
2022/4/11,20.4,晴後一時曇,福島
2022/4/12,20.3,晴,福島
2022/4/13,19.3,晴後曇一時雨,福島
2022/4/14,8.7,雨時々曇,福島
2022/4/15,7.4,雨時々曇,福島
2022/4/16,9.1,雨時々曇後晴,福島
2022/4/17,10.6,晴,福島
2022/4/18,12.5,曇時々晴後雨,福島
2022/4/19,12.7,晴,福島
2022/4/20,12.1,晴後一時曇,福島
2022/4/21,16.8,晴後一時曇,福島
2022/4/22,17.5,曇時々晴,福島
2022/4/23,15.4,曇後時々雨一時晴,福島
2022/4/24,14.9,曇時々晴,福島
2022/4/25,19.5,晴一時曇,福島
2022/4/26,19.8,曇後時々雨,福島
2022/4/27,17.6,曇一時雨,福島
2022/4/28,14.3,晴時々曇,福島
2022/4/29,8.3,曇後時々雨,福島
2022/4/30,10.4,晴,福島
2022/5/1,11.0,雨時々曇,福島
2022/5/2,11.6,晴後曇一時雨,福島
2022/5/3,11.6,晴,福島
2022/5/4,17.8,晴,福島
2022/5/5,19.4,晴,福島
2022/5/6,20.5,晴,福島
2022/5/7,20.5,晴後一時曇,福島
2022/5/8,15.2,晴時々曇,福島
2022/5/9,13.0,曇後一時雨,福島
2022/5/10,15.0,晴,福島
2022/5/11,15.7,曇時々晴,福島
2022/5/12,20.6,曇時々晴,福島
2022/5/13,19.0,曇時々雨,福島
2022/5/14,18.8,曇一時雨,福島
2022/5/15,17.3,曇後時々晴,福島
2022/5/16,12.3,雨時々曇,福島
2022/5/17,15.0,曇,福島
2022/5/18,18.0,晴,福島
2022/5/19,20.5,晴後時々曇,福島
2022/5/20,22.4,晴時々曇,福島
2022/5/21,19.1,曇後時々雨、雷を伴う,福島
2022/5/22,16.3,雨後時々曇,福島
2022/5/23,15.3,雨時々曇,福島
2022/5/24,19.0,晴,福島
2022/5/25,21.1,晴時々曇、雷を伴う,福島
2022/5/26,22.3,晴後一時曇,福島
2022/5/27,18.7,雨時々曇一時晴,福島
2022/5/28,20.4,晴時々曇,福島
2022/5/29,23.8,晴一時曇,福島
2022/5/30,18.4,晴,福島
2022/5/31,14.7,雨後一時曇,福島
2022/6/1,19.9,晴時々曇,福島
2022/6/2,19.7,晴後曇一時雨、雷を伴う,福島
2022/6/3,17.3,曇後雨時々晴、雷を伴う,福島
2022/6/4,18.8,晴,福島
2022/6/5,17.2,曇時々晴,福島
2022/6/6,0.0,,福島
2022/6/7,0.0,,福島
2022/6/8,0.0,,福島
2022/6/9,0.0,,福島
2022/6/10,0.0,,福島
2022/6/11,0.0,,福島
2022/6/12,0.0,,福島
2022/6/13,0.0,,福島
2022/6/14,0.0,,福島
2022/6/15,0.0,,福島
2022/6/16,0.0,,福島
2022/6/17,0.0,,福島
2022/6/18,0.0,,福島
2022/6/19,0.0,,福島
2022/6/20,0.0,,福島
2022/6/21,0.0,,福島
2022/6/22,0.0,,福島
2022/6/23,0.0,,福島
2022/6/24,0.0,,福島
2022/6/25,0.0,,福島
2022/6/26,0.0,,福島
2022/6/27,0.0,,福島
2022/6/28,0.0,,福島
2022/6/29,0.0,,福島
2022/6/30,0.0,,福島
