年月日,平均気温,天気概況（昼）,都市
2022/3/11,11.1,晴後一時曇,金沢
2022/3/12,12.2,晴,金沢
2022/3/13,16.4,曇時々雨,金沢
2022/3/14,12.5,曇時々雨,金沢
2022/3/15,11.7,曇後晴時々雨,金沢
2022/3/16,10.4,晴,金沢
2022/3/17,9.0,曇,金沢
2022/3/18,6.5,雨一時曇,金沢
2022/3/19,6.5,雨時々曇,金沢
2022/3/20,6.2,雨後曇時々晴,金沢
2022/3/21,6.8,晴時々曇,金沢
2022/3/22,6.0,雨後曇時々晴,金沢
2022/3/23,5.7,曇,金沢
2022/3/24,9.2,晴後時々曇,金沢
2022/3/25,11.5,晴一時雨,金沢
2022/3/26,15.7,雨時々曇、大風を伴う,金沢
2022/3/27,11.0,曇後晴,金沢
2022/3/28,9.3,晴時々曇,金沢
2022/3/29,9.7,曇,金沢
2022/3/30,14.4,晴,金沢
2022/3/31,9.7,雨時々曇,金沢
2022/4/1,6.9,晴時々曇,金沢
2022/4/2,6.7,晴,金沢
2022/4/3,9.7,晴後時々曇,金沢
2022/4/4,11.1,晴後時々曇,金沢
2022/4/5,10.7,晴,金沢
2022/4/6,12.7,晴時々曇一時雨,金沢
2022/4/7,13.3,晴時々雨一時曇,金沢
2022/4/8,10.6,晴,金沢
2022/4/9,16.0,晴,金沢
2022/4/10,18.1,晴,金沢
2022/4/11,18.2,曇後時々晴,金沢
2022/4/12,19.6,晴,金沢
2022/4/13,17.0,曇時々晴,金沢
2022/4/14,11.9,雨時々曇,金沢
2022/4/15,11.8,雨時々曇,金沢
2022/4/16,10.5,曇一時雨後時々晴,金沢
2022/4/17,10.6,晴,金沢
2022/4/18,13.3,曇,金沢
2022/4/19,12.8,晴,金沢
2022/4/20,15.7,晴,金沢
2022/4/21,16.9,曇後一時雨,金沢
2022/4/22,16.5,曇後晴,金沢
2022/4/23,15.7,曇,金沢
2022/4/24,16.9,曇,金沢
2022/4/25,19.2,晴,金沢
2022/4/26,20.9,雨時々曇、大風を伴う,金沢
2022/4/27,15.4,曇時々雨,金沢
2022/4/28,13.7,晴,金沢
2022/4/29,10.9,大雨時々曇,金沢
2022/4/30,11.8,晴,金沢
2022/5/1,11.2,雨後一時曇,金沢
2022/5/2,12.2,晴一時曇,金沢
2022/5/3,12.5,晴,金沢
2022/5/4,17.3,晴,金沢
2022/5/5,19.3,晴,金沢
2022/5/6,19.4,晴,金沢
2022/5/7,18.4,晴後曇一時雨,金沢
2022/5/8,14.6,晴後曇,金沢
2022/5/9,14.5,曇一時雨,金沢
2022/5/10,15.7,晴時々曇,金沢
2022/5/11,18.6,曇時々雨一時晴,金沢
2022/5/12,20.4,曇一時晴後雨,金沢
2022/5/13,19.6,曇一時晴後雨,金沢
2022/5/14,16.1,雨時々曇,金沢
2022/5/15,14.7,曇,金沢
2022/5/16,15.7,曇時々晴,金沢
2022/5/17,16.7,曇,金沢
2022/5/18,19.2,晴,金沢
2022/5/19,21.2,晴後時々曇,金沢
2022/5/20,21.9,曇,金沢
2022/5/21,20.2,曇後時々雨,金沢
2022/5/22,19.6,晴時々曇,金沢
2022/5/23,18.8,晴,金沢
2022/5/24,20.2,晴,金沢
2022/5/25,23.2,晴,金沢
2022/5/26,22.7,曇一時晴,金沢
2022/5/27,20.6,曇一時雨後晴,金沢
2022/5/28,21.8,晴,金沢
2022/5/29,23.1,晴,金沢
2022/5/30,23.4,晴後雨時々曇,金沢
2022/5/31,19.7,雨時々晴後曇,金沢
2022/6/1,19.4,曇時々晴,金沢
2022/6/2,21.7,晴,金沢
2022/6/3,20.3,曇時々晴,金沢
2022/6/4,19.0,晴後一時曇,金沢
2022/6/5,19.3,曇時々晴,金沢
2022/6/6,0.0,,金沢
2022/6/7,0.0,,金沢
2022/6/8,0.0,,金沢
2022/6/9,0.0,,金沢
2022/6/10,0.0,,金沢
2022/6/11,0.0,,金沢
2022/6/12,0.0,,金沢
2022/6/13,0.0,,金沢
2022/6/14,0.0,,金沢
2022/6/15,0.0,,金沢
2022/6/16,0.0,,金沢
2022/6/17,0.0,,金沢
2022/6/18,0.0,,金沢
2022/6/19,0.0,,金沢
2022/6/20,0.0,,金沢
2022/6/21,0.0,,金沢
2022/6/22,0.0,,金沢
2022/6/23,0.0,,金沢
2022/6/24,0.0,,金沢
2022/6/25,0.0,,金沢
2022/6/26,0.0,,金沢
2022/6/27,0.0,,金沢
2022/6/28,0.0,,金沢
2022/6/29,0.0,,金沢
2022/6/30,0.0,,金沢
