年月日,平均気温,天気概況（昼）,都市
2022/3/13,1.7,雨時々曇後みぞれ,盛岡
2022/3/14,3.8,曇時々雨,盛岡
2022/3/15,4.0,みぞれ後雨一時晴,盛岡
2022/3/16,5.7,曇,盛岡
2022/3/17,3.9,曇時々雨後晴、みぞれを伴う,盛岡
2022/3/18,1.1,曇後時々みぞれ,盛岡
2022/3/19,1.7,雪後曇一時みぞれ,盛岡
2022/3/20,3.0,曇時々みぞれ一時雨,盛岡
2022/3/21,2.8,晴一時曇,盛岡
2022/3/22,1.3,曇後時々晴,盛岡
2022/3/23,2.4,曇時々晴,盛岡
2022/3/24,5.0,曇時々晴,盛岡
2022/3/25,7.1,晴時々曇,盛岡
2022/3/26,6.7,雨時々曇,盛岡
2022/3/27,8.8,曇一時雨後晴,盛岡
2022/3/28,5.4,晴一時雨後曇、みぞれを伴う,盛岡
2022/3/29,5.1,晴後一時曇,盛岡
2022/3/30,9.0,曇時々晴,盛岡
2022/3/31,6.5,雨後時々曇,盛岡
2022/4/1,3.0,晴後時々曇,盛岡
2022/4/2,3.6,晴一時曇,盛岡
2022/4/3,6.2,晴,盛岡
2022/4/4,7.4,雨時々曇,盛岡
2022/4/5,11.2,晴時々曇,盛岡
2022/4/6,10.1,曇時々晴,盛岡
2022/4/7,6.5,晴後時々曇,盛岡
2022/4/8,6.7,曇一時雨後晴,盛岡
2022/4/9,11.1,晴,盛岡
2022/4/10,15.2,晴後一時曇,盛岡
2022/4/11,17.3,晴,盛岡
2022/4/12,16.7,晴,盛岡
2022/4/13,14.5,曇一時晴後一時雨,盛岡
2022/4/14,7.2,曇後時々雨,盛岡
2022/4/15,5.3,雨時々曇,盛岡
2022/4/16,6.6,曇一時雨後晴,盛岡
2022/4/17,9.2,晴,盛岡
2022/4/18,11.3,曇時々晴,盛岡
2022/4/19,10.9,晴,盛岡
2022/4/20,10.3,晴,盛岡
2022/4/21,14.6,晴後一時曇,盛岡
2022/4/22,14.7,曇時々雨,盛岡
2022/4/23,13.2,雨時々曇後晴,盛岡
2022/4/24,11.6,曇時々晴,盛岡
2022/4/25,16.5,×,盛岡
2022/4/26,16.5,曇後一時雨,盛岡
2022/4/27,14.0,雨時々曇後晴,盛岡
2022/4/28,11.1,晴,盛岡
2022/4/29,7.0,曇後時々雨,盛岡
2022/4/30,9.3,晴,盛岡
2022/5/1,8.0,雨,盛岡
2022/5/2,9.3,晴後時々曇,盛岡
2022/5/3,8.6,晴後時々雨一時曇,盛岡
2022/5/4,13.4,晴一時雨,盛岡
2022/5/5,17.3,曇一時雨後晴,盛岡
2022/5/6,18.6,晴一時雨,盛岡
2022/5/7,18.1,晴時々曇,盛岡
2022/5/8,12.6,晴一時曇,盛岡
2022/5/9,12.0,晴一時曇後一時雨,盛岡
2022/5/10,14.5,晴,盛岡
2022/5/11,16.7,晴後一時雨,盛岡
2022/5/12,18.8,曇時々晴,盛岡
2022/5/13,18.0,雨時々曇,盛岡
2022/5/14,16.1,曇時々雨一時晴,盛岡
2022/5/15,13.0,曇一時雨後時々晴,盛岡
2022/5/16,12.9,曇一時雨後晴,盛岡
2022/5/17,15.5,曇後一時晴,盛岡
2022/5/18,16.1,晴,盛岡
2022/5/19,17.5,晴後曇一時雨,盛岡
2022/5/20,18.4,曇後時々晴,盛岡
2022/5/21,18.0,晴後曇一時雨、雷を伴う,盛岡
2022/5/22,16.0,雨時々曇,盛岡
2022/5/23,16.3,曇時々雨一時晴,盛岡
2022/5/24,18.2,晴後時々曇,盛岡
2022/5/25,20.2,晴、雷を伴う,盛岡
2022/5/26,20.2,曇一時雨後時々晴,盛岡
2022/5/27,17.4,大雨後一時晴,盛岡
2022/5/28,14.9,曇時々雨,盛岡
2022/5/29,19.4,晴,盛岡
2022/5/30,16.6,晴後一時曇,盛岡
2022/5/31,13.3,雨時々曇,盛岡
2022/6/1,17.6,晴時々曇,盛岡
2022/6/2,16.1,曇時々晴後雨、雷を伴う,盛岡
2022/6/3,13.9,曇時々雨、雷を伴う,盛岡
2022/6/4,14.7,晴時々曇,盛岡
2022/6/5,15.2,曇後晴,盛岡
2022/6/6,0.0,,盛岡
2022/6/7,0.0,,盛岡
2022/6/8,0.0,,盛岡
2022/6/9,0.0,,盛岡
2022/6/10,0.0,,盛岡
2022/6/11,0.0,,盛岡
2022/6/12,0.0,,盛岡
2022/6/13,0.0,,盛岡
2022/6/14,0.0,,盛岡
2022/6/15,0.0,,盛岡
2022/6/16,0.0,,盛岡
2022/6/17,0.0,,盛岡
2022/6/18,0.0,,盛岡
2022/6/19,0.0,,盛岡
2022/6/20,0.0,,盛岡
2022/6/21,0.0,,盛岡
2022/6/22,0.0,,盛岡
2022/6/23,0.0,,盛岡
2022/6/24,0.0,,盛岡
2022/6/25,0.0,,盛岡
2022/6/26,0.0,,盛岡
2022/6/27,0.0,,盛岡
2022/6/28,0.0,,盛岡
2022/6/29,0.0,,盛岡
2022/6/30,0.0,,盛岡
